cut_in_speed,wind_curve_V0,wind_curve_b,powerScale,error_percent,error_abs,kde_error
2.135,3.488,0.845,0.914,146.7,87077.0,1356.0
3.893,3.66,0.756,0.939,147.1,87307.0,1356.0
2.678,4.447,0.986,0.946,147.4,87447.0,1280.0
2.45,4.414,0.984,0.941,148.2,87925.0,1282.0
3.537,4.959,0.947,0.974,148.3,88023.0,1241.0
3.512,3.688,0.741,0.941,148.9,88339.0,1344.0
3.18,3.149,1.022,0.89,148.9,88348.0,1429.0
2.233,5.149,1.169,0.994,149.0,88453.0,1237.0
3.553,4.96,1.012,0.99,149.3,88588.0,1253.0
2.112,3.718,0.588,0.935,149.4,88691.0,1285.0
2.624,4.423,1.14,0.949,149.5,88703.0,1310.0
2.883,4.956,0.945,0.996,149.8,88925.0,1232.0
3.902,4.711,0.94,0.993,150.9,89550.0,1283.0
3.163,3.42,0.428,0.989,151.0,89619.0,1320.0
2.329,4.141,0.896,0.942,151.3,89764.0,1303.0
2.515,3.284,1.138,0.908,151.9,90140.0,1432.0
2.379,3.308,1.135,0.899,152.0,90197.0,1429.0
2.695,3.074,1.08,0.912,152.7,90643.0,1449.0
3.576,3.972,0.611,0.986,152.9,90743.0,1308.0
2.291,3.534,0.632,0.927,152.9,90764.0,1319.0
2.121,4.935,1.142,0.988,153.1,90851.0,1264.0
2.22,4.142,1.04,0.963,153.3,90999.0,1331.0
2.925,3.626,0.479,0.987,153.7,91226.0,1306.0
2.257,3.18,1.155,0.889,153.8,91265.0,1446.0
2.56,3.012,1.077,0.892,153.8,91289.0,1456.0
3.611,3.835,1.119,0.949,153.9,91322.0,1402.0
2.225,3.104,1.131,0.899,154.5,91684.0,1452.0
3.225,3.617,0.886,0.944,154.9,91929.0,1381.0
2.282,3.617,0.733,0.945,155.1,92059.0,1336.0
2.731,3.73,0.884,0.948,155.7,92428.0,1361.0
3.132,4.676,1.078,0.978,156.1,92656.0,1303.0
3.603,3.131,0.859,0.967,156.2,92700.0,1438.0
3.332,3.489,0.956,0.945,156.7,93023.0,1411.0
2.172,4.193,0.657,0.996,157.6,93500.0,1273.0
2.954,4.374,0.884,0.994,158.5,94091.0,1308.0
3.716,3.2,1.144,0.949,158.6,94131.0,1485.0
3.523,3.106,1.017,0.931,159.3,94527.0,1472.0
3.316,3.499,1.149,0.937,159.3,94553.0,1445.0
3.859,3.073,0.604,0.984,159.7,94760.0,1418.0
2.894,3.8,0.638,0.99,160.0,94942.0,1329.0
2.424,4.411,1.015,0.986,161.0,95568.0,1323.0
2.365,3.973,0.708,0.986,162.0,96130.0,1318.0
2.445,3.503,1.081,0.953,162.2,96243.0,1425.0
2.888,3.147,0.963,0.955,162.7,96547.0,1449.0
3.258,3.978,1.016,0.989,165.3,98115.0,1396.0
2.397,3.146,1.037,0.967,165.9,98459.0,1458.0
2.643,3.055,1.043,0.963,166.1,98555.0,1471.0
2.337,3.983,1.06,0.978,168.5,100014.0,1394.0
3.795,3.117,0.941,0.996,168.9,100232.0,1498.0
3.489,3.432,0.99,0.987,169.6,100620.0,1467.0
3.011,3.481,1.136,0.999,174.1,103313.0,1483.0
2.693,3.141,0.85,0.98,175.0,103871.0,1459.0
2.631,3.2,0.878,0.986,175.3,104009.0,1458.0
2.935,3.185,1.115,0.973,177.2,105187.0,1513.0
3.038,3.044,1.084,0.991,177.6,105410.0,1525.0
3.007,3.087,1.194,0.998,178.7,106031.0,1538.0
2.432,3.065,1.118,0.983,180.9,107359.0,1524.0
