cut_in_speed,wind_curve_V0,wind_curve_b,powerScale,error_percent,error_abs,kde_error
2.032,3.223,0.734,0.902,186.7,93987.0,1407.0
3.809,4.742,1.102,0.995,186.9,94055.0,1270.0
3.101,3.889,0.541,0.974,187.3,94290.0,1346.0
2.653,4.332,1.115,0.966,187.4,94319.0,1307.0
2.398,3.297,0.829,0.9,187.7,94489.0,1413.0
3.303,4.583,0.921,0.996,189.0,95149.0,1271.0
3.296,3.108,0.987,0.911,189.1,95157.0,1475.0
3.272,3.277,1.088,0.904,189.2,95214.0,1464.0
2.011,3.148,0.782,0.904,189.8,95523.0,1426.0
2.771,4.096,0.978,0.967,190.0,95630.0,1335.0
2.117,3.508,0.446,0.982,190.9,96078.0,1377.0
3.788,3.865,0.677,0.986,191.2,96262.0,1379.0
3.841,3.205,0.799,0.93,191.9,96570.0,1468.0
2.19,4.15,1.075,0.957,191.9,96578.0,1332.0
2.439,4.233,0.703,0.974,193.0,97129.0,1299.0
3.445,3.177,0.709,0.953,193.1,97181.0,1450.0
2.704,4.361,0.801,0.996,193.1,97200.0,1292.0
3.555,3.581,1.022,0.958,196.4,98860.0,1440.0
2.971,3.877,1.134,0.967,197.1,99209.0,1397.0
3.182,3.08,0.73,0.932,197.5,99385.0,1463.0
2.669,3.036,0.643,0.959,197.7,99486.0,1448.0
3.222,3.693,1.097,0.968,198.5,99890.0,1428.0
2.459,3.904,1.18,0.943,198.7,100036.0,1393.0
2.936,3.819,1.171,0.964,199.0,100144.0,1412.0
2.494,3.633,0.944,0.936,199.7,100506.0,1408.0
2.185,3.548,0.893,0.953,200.9,101109.0,1412.0
3.518,3.435,1.18,0.956,201.9,101640.0,1487.0
3.647,3.038,1.011,0.931,202.2,101756.0,1523.0
2.174,4.198,0.953,0.999,202.8,102055.0,1335.0
2.367,4.326,1.141,0.991,202.8,102084.0,1335.0
3.225,4.019,0.958,0.999,203.6,102482.0,1381.0
2.24,3.104,0.505,0.99,203.7,102534.0,1438.0
2.237,3.951,0.8,0.995,204.1,102711.0,1360.0
3.492,3.281,1.182,0.961,204.2,102778.0,1512.0
2.721,3.263,0.914,0.933,204.4,102895.0,1462.0
2.903,3.448,1.103,0.931,204.7,103031.0,1465.0
3.109,4.084,1.109,0.98,206.4,103876.0,1386.0
2.976,4.107,1.113,0.978,206.4,103906.0,1381.0
2.775,3.26,1.077,0.961,208.0,104683.0,1488.0
2.855,4.057,1.145,1.0,208.6,104974.0,1393.0
2.68,3.346,0.666,0.973,208.6,104986.0,1437.0
2.507,3.262,1.047,0.935,208.6,104991.0,1480.0
2.337,3.264,1.03,0.957,208.9,105161.0,1476.0
2.394,4.005,1.042,0.985,209.0,105208.0,1383.0
3.652,3.726,1.072,0.973,209.1,105241.0,1454.0
3.115,3.865,1.048,0.999,209.8,105584.0,1419.0
2.659,3.105,1.039,0.947,210.2,105788.0,1504.0
3.024,3.065,0.667,0.977,211.0,106221.0,1480.0
2.426,3.107,0.648,0.977,213.1,107277.0,1464.0
2.54,3.085,1.161,0.938,213.2,107309.0,1526.0
2.882,3.559,0.969,0.987,215.0,108233.0,1456.0
2.132,3.38,0.812,0.981,216.8,109133.0,1451.0
2.469,3.435,1.11,0.986,222.3,111898.0,1495.0
2.065,3.341,1.115,0.973,225.2,113371.0,1509.0
