cut_in_speed,wind_curve_V0,wind_curve_b,powerScale,error_percent,error_abs,kde_error
3.402,3.414,0.545,0.962,84.4,571485.0,473.0
2.91,3.411,0.513,0.947,84.6,572888.0,457.0
2.981,3.811,1.151,0.889,84.7,573354.0,418.0
2.128,4.554,0.789,0.99,84.8,573892.0,333.0
2.404,3.817,0.957,0.897,85.0,575690.0,396.0
3.666,3.77,0.961,0.933,85.4,578215.0,456.0
3.794,3.72,1.05,0.929,85.5,578622.0,462.0
2.353,3.77,0.952,0.895,86.0,582146.0,399.0
2.043,3.2,0.753,0.867,86.1,582767.0,432.0
2.366,4.217,0.612,0.986,86.2,583774.0,377.0
2.696,4.329,1.129,0.956,87.5,592672.0,366.0
3.661,3.581,0.723,0.968,88.1,596336.0,469.0
2.622,4.161,1.17,0.936,88.1,596495.0,379.0
2.219,3.828,0.727,0.935,88.1,596510.0,396.0
3.455,3.702,0.665,0.977,88.4,598820.0,461.0
3.304,3.97,0.677,0.995,88.9,602206.0,436.0
2.901,3.754,1.073,0.912,89.2,603685.0,424.0
3.874,3.172,0.632,0.981,89.2,604020.0,468.0
3.568,3.552,1.187,0.914,89.2,604271.0,470.0
3.067,4.379,1.079,0.976,89.3,604962.0,379.0
2.046,3.654,0.748,0.919,89.5,605857.0,406.0
2.618,3.222,0.655,0.913,89.9,608722.0,458.0
3.041,3.04,1.119,0.865,90.1,609845.0,487.0
2.656,4.135,0.764,0.977,90.1,610246.0,391.0
2.383,3.686,0.825,0.926,90.9,615425.0,414.0
3.739,3.839,0.957,0.973,91.1,617036.0,459.0
3.805,3.902,1.129,0.967,91.8,621479.0,457.0
3.674,3.025,1.012,0.919,92.1,623335.0,478.0
3.755,3.394,1.079,0.94,92.3,625016.0,474.0
2.565,3.422,0.636,0.943,92.3,625228.0,447.0
3.345,3.566,1.2,0.924,94.0,636410.0,463.0
2.571,3.246,1.172,0.882,94.4,639214.0,457.0
3.972,3.83,1.189,0.982,94.5,640031.0,461.0
2.818,3.036,0.85,0.899,94.5,640213.0,481.0
2.308,3.518,0.98,0.922,96.4,652990.0,429.0
3.163,3.785,0.856,0.979,96.5,653107.0,444.0
3.61,3.453,1.167,0.95,96.7,654909.0,477.0
3.292,3.239,0.603,0.995,97.1,657203.0,488.0
3.019,3.27,0.875,0.938,98.4,665977.0,478.0
2.858,3.728,0.808,0.977,98.4,666049.0,438.0
2.446,3.884,0.818,0.983,98.6,667332.0,411.0
3.166,3.875,0.94,0.988,98.8,668659.0,438.0
2.932,3.493,0.81,0.975,101.0,684083.0,462.0
2.26,3.291,1.029,0.922,101.5,687309.0,450.0
2.214,3.115,0.8,0.931,101.8,689454.0,464.0
3.488,3.296,1.192,0.955,101.9,690111.0,485.0
2.987,3.039,0.718,0.963,102.3,692406.0,496.0
2.355,3.983,1.173,0.982,102.6,695023.0,399.0
2.232,3.697,1.141,0.952,102.7,695300.0,418.0
2.204,3.789,0.926,0.977,102.7,695483.0,413.0
3.664,3.205,1.064,0.979,103.5,700619.0,479.0
3.173,3.421,0.982,0.974,104.4,706734.0,478.0
3.816,3.299,1.138,0.992,104.5,707637.0,472.0
2.204,3.762,0.881,0.993,105.4,713672.0,419.0
2.077,3.294,1.181,0.934,107.2,726108.0,450.0
2.336,3.275,0.932,0.962,109.2,739654.0,462.0
2.606,3.096,0.753,0.983,109.9,744449.0,489.0
3.05,3.151,0.952,0.997,114.1,772520.0,498.0
2.524,3.059,0.886,0.986,116.1,786393.0,490.0
2.945,3.089,0.997,0.998,117.1,792901.0,500.0
