2,10,50,80,120,dir
7.112,8.907,10.685,11.595,12.379,87.64
7.185,8.994,10.7,11.611,12.397,86.19
7.625,9.552,11.197,12.15,12.972,84.89
7.791,9.734,11.224,12.179,13.004,84.18
7.816,9.726,11.105,12.05,12.866,84.55
7.88,9.787,11.09,12.034,12.848,86.5
8.033,9.975,11.237,12.194,13.019,88.97
8.184,10.168,11.4,12.37,13.208,90.29
8.233,10.233,11.433,12.406,13.246,90.61
8.203,10.192,11.366,12.334,13.168,90.89
8.111,10.075,11.226,12.182,13.006,91.11
7.983,9.912,11.061,12.003,12.815,91.43
7.782,9.666,10.828,11.75,12.545,91.52
7.592,9.453,10.676,11.585,12.369,92.86
7.446,9.317,10.718,11.63,12.417,94.79
7.335,9.202,10.775,11.692,12.483,95.96
7.354,9.243,10.918,11.847,12.649,95.74
7.4,9.312,11.103,12.048,12.863,94.57
7.493,9.442,11.303,12.265,13.095,92.3
7.433,9.366,11.199,12.152,12.975,89.55
7.292,9.181,11.08,12.023,12.837,87.82
7.245,9.125,11.064,12.006,12.818,87.28
7.247,9.133,11.047,11.987,12.799,87.32
7.262,9.154,11.143,12.092,12.91,87.12
7.334,9.251,11.22,12.175,12.999,85.84
7.235,9.102,10.895,11.822,12.622,83.69
7.648,9.603,11.269,12.228,13.056,79.46
7.64,9.548,11.009,11.946,12.755,74.94
7.363,9.145,10.447,11.336,12.103,72.0
7.122,8.808,9.996,10.847,11.581,72.25
6.993,8.625,9.678,10.502,11.213,75.67
7.043,8.681,9.599,10.416,11.121,81.29
7.221,8.911,9.758,10.589,11.305,86.23
7.384,9.146,9.995,10.846,11.58,88.84
7.439,9.238,10.15,11.014,11.759,90.12
7.433,9.259,10.269,11.143,11.897,90.71
7.363,9.191,10.311,11.189,11.946,90.82
7.207,9.027,10.264,11.138,11.891,90.55
6.929,8.71,10.054,10.91,11.648,90.76
6.52,8.189,9.541,10.353,11.054,91.47
6.349,7.958,9.355,10.151,10.838,91.11
5.999,7.498,8.854,9.608,10.258,91.7
5.62,7.013,8.422,9.139,9.757,93.22
5.209,6.498,8.011,8.693,9.281,94.2
4.738,5.917,7.531,8.172,8.725,94.81
4.393,5.498,7.242,7.858,8.39,95.09
4.192,5.264,7.073,7.675,8.194,94.6
4.107,5.175,7.027,7.625,8.141,94.87
4.097,5.172,7.052,7.652,8.17,97.36
4.356,5.461,7.008,7.605,8.119,103.07
5.055,6.251,7.21,7.824,8.353,104.75
5.33,6.555,7.427,8.059,8.605,106.99
5.578,6.853,7.709,8.365,8.931,110.7
5.857,7.203,8.061,8.747,9.339,114.57
6.112,7.524,8.39,9.104,9.72,119.84
6.372,7.856,8.722,9.464,10.105,125.95
6.636,8.19,9.075,9.847,10.514,131.44
6.816,8.427,9.36,10.157,10.844,135.41
6.871,8.51,9.492,10.3,10.997,136.27
6.786,8.41,9.41,10.211,10.902,134.19
6.635,8.226,9.239,10.025,10.704,131.05
6.448,8.006,9.061,9.832,10.498,127.77
6.218,7.749,8.893,9.65,10.303,124.22
5.837,7.272,8.44,9.158,9.778,120.33
5.481,6.801,7.912,8.585,9.167,117.52
5.12,6.323,7.382,8.01,8.552,116.18
4.787,5.889,6.941,7.532,8.042,116.47
4.627,5.681,6.79,7.368,7.867,119.69
4.679,5.754,6.951,7.543,8.053,122.57
4.773,5.882,7.155,7.764,8.289,123.11
4.81,5.933,7.259,7.877,8.41,122.81
4.819,5.945,7.32,7.943,8.481,121.36
4.833,5.965,7.409,8.04,8.584,118.77
4.993,6.156,7.418,8.049,8.594,115.6
5.547,6.832,7.879,8.55,9.128,111.15
5.915,7.268,8.225,8.925,9.529,106.71
6.244,7.644,8.544,9.271,9.899,102.88
6.58,8.068,8.957,9.719,10.377,99.82
6.845,8.408,9.301,10.093,10.776,97.54
7.068,8.692,9.588,10.404,11.108,96.71
7.278,8.964,9.884,10.725,11.451,96.24
7.498,9.26,10.234,11.105,11.857,94.29
7.682,9.514,10.568,11.468,12.244,91.05
7.773,9.659,10.797,11.716,12.509,86.99
7.682,9.567,10.782,11.7,12.492,82.15
7.55,9.435,10.758,11.674,12.464,78.07
7.426,9.329,10.829,11.751,12.546,74.62
7.252,9.118,10.734,11.648,12.436,72.05
7.283,9.156,10.879,11.805,12.604,69.8
7.33,9.22,11.004,11.941,12.749,69.09
7.289,9.176,11.071,12.013,12.826,69.09
7.184,9.045,10.915,11.844,12.646,68.7
7.114,8.955,10.888,11.815,12.614,68.1
7.222,9.091,11.071,12.013,12.826,66.06
7.191,9.046,10.998,11.934,12.742,63.02
7.193,9.046,11.059,12.0,12.812,60.11
7.174,9.015,11.035,11.974,12.785,57.46
7.132,8.936,10.751,11.666,12.456,54.68
7.428,9.267,10.815,11.736,12.53,50.32
7.319,9.089,10.464,11.355,12.123,46.06
6.839,8.437,9.686,10.511,11.222,43.08
6.055,7.443,8.66,9.397,10.033,43.53
5.147,6.37,7.866,8.536,9.113,48.48
4.716,5.867,7.473,8.109,8.658,57.65
4.983,6.141,7.495,8.133,8.683,67.87
