SETTLEMENTDATE,NEM,BARRA_speed,BARRA_dir,MERRA_speed,MERRA_dir
2012-03-27 08:00:00,0.56,6.76,38.42,7.03,69.42
2012-03-27 09:00:00,1.02,6.6,39.51,7.01,65.39
2012-03-27 10:00:00,2.84,6.95,53.24,6.94,60.73
2012-03-27 11:00:00,6.48,6.22,54.5,7.08,55.03
2012-03-27 12:00:00,8.04,7.29,52.34,7.52,48.82
2012-03-27 13:00:00,9.74,7.29,47.78,8.09,42.74
2012-03-27 14:00:00,7.03,7.26,50.83,8.46,37.85
2012-03-27 15:00:00,4.15,9.32,36.54,8.47,33.44
2012-03-27 16:00:00,4.93,9.1,37.13,8.18,28.85
2012-03-27 17:00:00,4.92,9.3,31.6,7.7,24.7
2012-03-27 18:00:00,3.17,7.17,19.76,7.02,19.67
2012-03-27 19:00:00,2.46,6.82,12.93,6.53,14.33
2012-03-27 20:00:00,4.1,6.68,13.34,6.32,8.07
2012-03-27 21:00:00,3.04,7.62,0.5,6.37,1.58
2012-03-27 22:00:00,4.15,7.22,-4.17,6.53,-5.12
2012-03-27 23:00:00,2.14,6.27,-13.6,6.71,-11.77
2012-03-28 00:00:00,1.33,6.33,-16.69,6.7,-16.82
2012-03-28 01:00:00,0.0,7.28,-27.38,6.65,-21.1
2012-03-28 02:00:00,0.0,6.84,-30.49,6.52,-25.01
2012-03-28 03:00:00,1.3,6.91,-37.79,6.32,-28.05
2012-03-28 04:00:00,4.42,6.63,-41.93,6.11,-30.43
2012-03-28 05:00:00,5.65,6.06,-47.15,6.07,-33.48
2012-03-28 06:00:00,3.01,4.47,-43.37,6.15,-37.49
2012-03-28 07:00:00,1.2,3.81,-49.4,6.06,-42.63
2012-03-28 08:00:00,0.71,3.31,-67.57,6.14,-47.6
2012-03-28 09:00:00,1.5,3.42,-66.93,6.26,-51.65
2012-03-28 10:00:00,1.9,3.27,-73.53,6.44,-54.51
2012-03-28 11:00:00,2.42,5.01,-73.1,6.46,-55.44
2012-03-28 12:00:00,3.01,5.78,-78.78,6.46,-54.74
2012-03-28 13:00:00,3.01,5.25,-86.29,6.5,-54.23
2012-03-28 14:00:00,2.72,5.19,-90.33,6.65,-55.83
2012-03-28 15:00:00,1.92,6.6,-78.57,6.79,-61.32
2012-03-28 16:00:00,2.24,7.5,-73.77,6.84,-69.67
2012-03-28 17:00:00,1.55,7.47,-79.18,7.06,-76.63
2012-03-28 18:00:00,2.26,7.73,-83.71,7.09,-79.91
2012-03-28 19:00:00,1.74,9.11,-90.14,7.05,-81.92
2012-03-28 20:00:00,2.04,8.1,-92.01,7.05,-83.8
2012-03-28 21:00:00,2.3,8.88,-96.82,7.22,-87.77
2012-03-28 22:00:00,4.55,9.5,-104.05,7.52,-93.4
2012-03-28 23:00:00,5.26,9.3,-107.55,7.78,-99.23
2012-03-29 00:00:00,8.02,10.04,-111.46,8.03,-105.8
2012-03-29 01:00:00,10.29,10.34,-116.43,8.01,-111.94
2012-03-29 02:00:00,14.89,10.73,-120.79,8.36,-117.59
2012-03-29 03:00:00,13.12,11.5,-120.76,8.31,-123.55
2012-03-29 04:00:00,11.78,12.38,-122.55,8.45,-128.19
2012-03-29 05:00:00,13.97,13.07,-121.44,8.65,-132.98
2012-03-29 06:00:00,18.82,11.68,-126.87,9.1,-137.18
2012-03-29 07:00:00,13.78,10.67,-142.25,9.55,-141.24
2012-03-29 08:00:00,10.46,11.17,-149.23,10.17,-144.23
2012-03-29 09:00:00,8.33,11.06,-158.63,10.13,-146.73
2012-03-29 10:00:00,3.68,8.67,-162.7,9.37,-150.32
2012-03-29 11:00:00,2.24,6.57,-178.68,7.97,-156.86
2012-03-29 12:00:00,3.8,7.44,157.32,6.39,-170.17
2012-03-29 13:00:00,4.16,8.6,137.96,5.43,170.39
2012-03-29 14:00:00,3.57,9.51,136.6,5.34,145.42
2012-03-29 15:00:00,6.54,5.7,129.72,6.1,107.38
2012-03-29 16:00:00,20.12,10.7,49.74,10.01,70.79
2012-03-29 17:00:00,19.52,12.58,60.81,13.65,59.89
2012-03-29 18:00:00,20.69,14.46,72.39,13.67,65.36
2012-03-29 19:00:00,14.43,15.4,78.93,13.22,78.42
2012-03-29 20:00:00,6.58,16.31,90.41,13.64,87.96
2012-03-29 21:00:00,10.42,16.67,96.34,14.57,94.06
2012-03-29 22:00:00,15.3,19.98,103.33,15.62,96.08
2012-03-29 23:00:00,19.0,24.47,77.49,17.46,87.0
2012-03-30 00:00:00,19.84,24.94,78.6,20.15,75.23
2012-03-30 01:00:00,19.69,23.78,77.96,21.15,71.33
2012-03-30 02:00:00,18.46,24.4,72.82,20.66,67.03
2012-03-30 03:00:00,19.89,20.37,68.02,19.61,61.0
2012-03-30 04:00:00,19.9,19.49,60.08,18.05,56.99
2012-03-30 05:00:00,19.9,20.72,60.36,16.7,53.92
2012-03-30 06:00:00,19.88,18.65,58.36,15.53,51.55
2012-03-30 07:00:00,19.8,17.61,55.46,14.73,50.44
2012-03-30 08:00:00,19.7,15.74,55.68,13.67,51.21
2012-03-30 09:00:00,19.88,14.7,54.69,12.62,54.5
2012-03-30 10:00:00,18.84,14.84,57.31,12.01,58.68
2012-03-30 11:00:00,19.78,12.45,60.69,11.79,61.58
2012-03-30 12:00:00,20.02,12.39,59.07,11.76,62.65
2012-03-30 13:00:00,18.7,11.28,62.1,11.78,62.63
2012-03-30 14:00:00,16.4,12.42,64.86,11.64,63.01
2012-03-30 15:00:00,15.02,11.87,70.26,11.31,63.76
2012-03-30 16:00:00,14.04,10.14,61.65,10.9,64.64
2012-03-30 17:00:00,9.48,9.97,59.81,10.4,65.58
2012-03-30 18:00:00,3.68,8.91,56.83,9.67,66.57
2012-03-30 19:00:00,2.3,9.16,64.2,8.96,68.44
2012-03-30 20:00:00,2.06,7.75,69.9,8.44,71.64
2012-03-30 21:00:00,2.05,7.35,74.9,8.24,75.05
2012-03-30 22:00:00,3.59,8.59,67.19,8.25,77.46
2012-03-30 23:00:00,4.34,6.76,82.64,8.3,80.62
2012-03-31 00:00:00,2.37,5.25,78.61,8.2,84.74
2012-03-31 01:00:00,2.74,5.11,96.23,7.84,89.45
2012-03-31 02:00:00,5.97,8.08,83.88,7.62,95.23
2012-03-31 03:00:00,5.35,8.96,93.48,7.7,100.29
2012-03-31 04:00:00,6.19,8.41,100.85,7.91,105.47
2012-03-31 05:00:00,5.12,9.04,106.84,8.01,111.11
2012-03-31 06:00:00,5.79,8.79,111.76,8.02,118.03
2012-03-31 07:00:00,4.11,9.8,107.86,7.96,123.89
2012-03-31 08:00:00,2.48,9.75,109.36,8.79,122.68
2012-03-31 09:00:00,3.38,10.09,103.5,9.24,118.52
2012-03-31 10:00:00,3.95,9.68,122.89,9.42,114.14
2012-03-31 11:00:00,4.4,9.74,121.98,9.21,108.83
2012-03-31 12:00:00,6.38,9.19,109.79,9.0,102.49
2012-03-31 13:00:00,3.77,8.38,110.82,8.88,94.58
2012-03-31 14:00:00,3.6,8.84,102.86,8.73,87.93
2012-03-31 15:00:00,11.52,9.06,105.04,8.5,83.08
2012-03-31 16:00:00,10.28,8.95,102.03,8.2,79.95
2012-03-31 17:00:00,5.07,7.76,92.72,7.74,78.9
2012-03-31 18:00:00,3.47,9.74,81.26,7.51,80.99
2012-03-31 19:00:00,2.18,9.64,87.27,7.52,86.25
2012-03-31 20:00:00,2.14,11.11,98.5,7.82,92.49
2012-03-31 21:00:00,3.12,11.53,107.84,8.19,98.11
2012-03-31 22:00:00,4.7,11.78,117.2,8.59,104.83
2012-03-31 23:00:00,4.3,11.9,115.64,8.86,112.93
2012-04-01 00:00:00,5.45,11.19,123.36,9.23,118.75
2012-04-01 01:00:00,7.75,12.01,128.09,9.67,121.21
2012-04-01 02:00:00,9.46,12.27,130.79,9.97,122.65
2012-04-01 03:00:00,9.71,13.46,126.56,10.25,124.75
2012-04-01 04:00:00,9.9,14.64,122.48,10.75,127.43
2012-04-01 05:00:00,11.98,14.86,118.41,11.1,130.48
2012-04-01 06:00:00,11.51,16.7,120.34,11.29,131.99
2012-04-01 07:00:00,10.02,20.31,112.17,11.4,128.45
2012-04-01 08:00:00,10.1,21.53,112.28,13.52,118.92
2012-04-01 09:00:00,11.72,16.69,112.62,16.15,111.19
2012-04-01 10:00:00,14.0,16.57,114.25,17.38,109.15
2012-04-01 11:00:00,13.2,17.57,104.81,18.09,106.86
2012-04-01 12:00:00,14.46,18.61,105.85,18.45,103.89
2012-04-01 13:00:00,13.65,18.26,102.17,18.4,104.35
2012-04-01 14:00:00,14.5,18.39,108.27,18.59,104.38
2012-04-01 15:00:00,16.28,18.92,103.88,18.44,105.01
2012-04-01 16:00:00,16.22,17.42,102.98,18.38,104.39
2012-04-01 17:00:00,19.68,20.63,98.14,18.36,102.9
2012-04-01 18:00:00,13.22,21.67,97.42,18.42,101.43
2012-04-01 19:00:00,11.44,24.24,108.61,18.16,105.66
2012-04-01 20:00:00,8.96,19.18,109.14,17.03,108.52
2012-04-01 21:00:00,9.88,20.48,110.6,16.57,108.93
2012-04-01 22:00:00,11.68,18.04,119.86,16.18,109.78
2012-04-01 23:00:00,10.57,20.59,107.76,15.7,109.41
2012-04-02 00:00:00,9.43,19.88,109.78,15.0,108.3
2012-04-02 01:00:00,9.98,20.17,106.04,14.26,105.51
2012-04-02 02:00:00,8.74,20.05,103.8,13.36,103.39
2012-04-02 03:00:00,8.04,18.52,77.48,12.74,101.01
2012-04-02 04:00:00,8.66,15.26,79.22,12.38,97.41
2012-04-02 05:00:00,10.06,20.89,82.26,12.27,94.47
2012-04-02 06:00:00,14.05,18.02,78.08,12.32,92.21
2012-04-02 07:00:00,13.79,14.29,81.17,12.51,89.68
2012-04-02 08:00:00,10.91,16.81,95.46,13.66,87.86
2012-04-02 09:00:00,12.44,15.06,96.75,14.54,87.22
2012-04-02 10:00:00,13.61,18.72,99.41,14.84,88.77
2012-04-02 11:00:00,13.78,15.35,84.16,14.56,90.07
2012-04-02 12:00:00,14.77,11.45,90.07,14.22,89.77
2012-04-02 13:00:00,12.36,11.65,93.51,13.65,89.88
2012-04-02 14:00:00,10.5,11.74,92.23,12.97,90.1
2012-04-02 15:00:00,11.74,11.08,93.31,12.67,91.75
2012-04-02 16:00:00,9.24,13.1,94.16,12.26,95.11
2012-04-02 17:00:00,8.66,15.46,94.52,11.84,98.83
2012-04-02 18:00:00,8.66,16.55,100.46,11.18,102.58
2012-04-02 19:00:00,8.66,18.29,99.22,10.65,106.61
2012-04-02 20:00:00,4.72,19.91,103.58,10.87,109.79
2012-04-02 21:00:00,6.85,20.53,114.27,11.11,113.12
2012-04-02 22:00:00,4.46,18.55,112.39,11.8,116.16
2012-04-02 23:00:00,7.96,18.53,108.5,12.19,117.82
2012-04-03 00:00:00,5.98,20.15,113.1,12.7,115.86
2012-04-03 01:00:00,7.88,19.46,113.67,12.72,115.73
2012-04-03 02:00:00,7.83,18.43,113.86,13.04,115.08
2012-04-03 03:00:00,8.27,18.35,112.84,13.5,112.2
2012-04-03 04:00:00,9.26,19.26,110.85,13.62,109.5
2012-04-03 05:00:00,9.36,20.67,110.17,13.59,108.5
2012-04-03 06:00:00,11.88,19.71,110.4,13.47,110.16
2012-04-03 07:00:00,9.82,19.47,113.53,13.53,110.64
2012-04-03 08:00:00,12.34,20.08,109.46,14.98,108.22
2012-04-03 09:00:00,12.83,18.3,111.36,16.29,105.42
2012-04-03 10:00:00,16.12,17.11,105.32,17.11,104.0
2012-04-03 11:00:00,18.55,19.06,101.87,17.4,101.86
2012-04-03 12:00:00,18.13,17.88,102.28,17.26,100.14
2012-04-03 13:00:00,18.13,17.69,101.96,16.78,102.39
2012-04-03 14:00:00,18.13,14.67,101.72,16.38,102.94
2012-04-03 15:00:00,18.13,17.66,102.32,16.22,97.81
2012-04-03 16:00:00,18.13,18.66,100.64,16.02,93.54
2012-04-03 17:00:00,18.13,17.1,96.14,15.2,93.96
2012-04-03 18:00:00,12.56,20.52,98.71,14.53,97.86
2012-04-03 19:00:00,6.36,19.57,114.59,14.08,103.59
2012-04-03 20:00:00,4.97,17.58,110.64,13.97,107.36
2012-04-03 21:00:00,4.48,18.62,107.4,13.88,109.94
2012-04-03 22:00:00,6.4,19.06,111.95,13.69,112.67
2012-04-03 23:00:00,9.2,21.29,110.86,13.56,114.84
2012-04-04 00:00:00,8.4,18.94,112.32,13.46,114.78
2012-04-04 01:00:00,7.72,20.22,111.32,13.22,113.69
2012-04-04 02:00:00,7.46,21.26,114.4,13.1,112.37
2012-04-04 03:00:00,6.29,21.48,108.54,12.91,111.22
2012-04-04 04:00:00,5.52,20.07,108.24,12.66,111.33
2012-04-04 05:00:00,4.84,18.98,108.95,12.67,110.91
2012-04-04 06:00:00,6.26,20.9,109.52,12.59,111.42
2012-04-04 07:00:00,6.67,15.28,105.86,12.53,112.54
2012-04-04 08:00:00,3.78,10.29,86.19,13.66,108.18
2012-04-04 09:00:00,3.04,10.36,111.02,13.98,101.46
2012-04-04 10:00:00,1.2,9.38,100.11,13.49,95.68
2012-04-04 11:00:00,8.96,10.97,81.3,12.88,88.83
2012-04-04 12:00:00,17.09,7.96,87.34,12.26,79.94
2012-04-04 13:00:00,10.84,13.0,85.61,12.29,72.39
2012-04-04 14:00:00,15.04,12.4,84.24,12.4,69.21
2012-04-04 15:00:00,14.92,12.06,78.64,12.41,68.41
2012-04-04 16:00:00,13.2,10.86,71.54,12.39,68.68
2012-04-04 17:00:00,13.2,11.81,79.1,11.83,67.63
2012-04-04 18:00:00,13.44,13.01,73.25,11.26,66.62
2012-04-04 19:00:00,5.87,12.66,70.53,10.98,68.64
2012-04-04 20:00:00,4.98,11.41,68.9,10.6,72.32
2012-04-04 21:00:00,8.74,12.77,70.49,10.12,75.26
2012-04-04 22:00:00,6.58,12.4,72.01,9.65,75.7
2012-04-04 23:00:00,5.99,10.76,68.88,9.54,75.66
2012-04-05 00:00:00,2.53,12.24,73.9,9.4,76.5
2012-04-05 01:00:00,2.98,9.95,78.96,9.47,78.49
2012-04-05 02:00:00,3.74,10.08,57.96,10.03,80.71
2012-04-05 03:00:00,3.95,11.02,67.2,10.62,82.22
2012-04-05 04:00:00,4.17,12.47,69.39,11.15,83.06
2012-04-05 05:00:00,11.59,14.39,87.52,11.64,80.11
2012-04-05 06:00:00,17.54,14.04,70.74,12.23,75.08
2012-04-05 07:00:00,21.18,18.05,63.21,13.16,71.31
2012-04-05 08:00:00,21.27,19.62,61.37,14.64,66.62
2012-04-05 09:00:00,18.35,19.17,60.92,15.08,60.44
2012-04-05 10:00:00,19.75,18.61,49.74,14.96,54.93
2012-04-05 11:00:00,19.08,16.45,43.25,14.53,55.11
2012-04-05 12:00:00,20.98,14.38,40.85,14.21,55.58
2012-04-05 13:00:00,21.36,13.58,41.51,14.13,51.27
2012-04-05 14:00:00,20.43,13.3,44.08,13.74,46.95
2012-04-05 15:00:00,18.78,13.15,41.87,12.97,43.86
2012-04-05 16:00:00,18.11,12.39,43.89,11.87,40.36
2012-04-05 17:00:00,13.57,12.56,37.6,10.91,35.87
2012-04-05 18:00:00,13.18,11.07,28.3,10.0,30.83
2012-04-05 19:00:00,9.94,9.61,18.71,9.08,24.94
2012-04-05 20:00:00,7.65,7.87,23.4,8.22,19.96
2012-04-05 21:00:00,6.3,8.64,10.15,7.37,15.81
2012-04-05 22:00:00,5.33,7.34,20.95,6.64,11.58
2012-04-05 23:00:00,3.26,6.94,9.34,6.15,9.6
2012-04-06 00:00:00,2.53,3.97,10.24,5.82,7.83
2012-04-06 01:00:00,1.76,5.91,22.89,5.76,7.13
2012-04-06 02:00:00,0.62,6.08,5.9,5.8,3.59
2012-04-06 03:00:00,1.78,4.9,-5.96,5.77,-1.64
2012-04-06 04:00:00,1.67,5.66,-7.79,5.7,-9.88
2012-04-06 05:00:00,0.29,5.43,-27.92,5.61,-20.18
2012-04-06 06:00:00,0.33,2.75,-36.7,5.34,-31.79
2012-04-06 07:00:00,0.1,3.85,-81.62,4.8,-46.09
2012-04-06 08:00:00,0.2,2.18,-46.43,4.35,-63.54
2012-04-06 09:00:00,0.28,3.58,-83.93,4.04,-79.97
2012-04-06 10:00:00,0.38,4.71,-124.82,3.97,-93.97
2012-04-06 11:00:00,1.06,4.42,-118.78,4.08,-102.19
2012-04-06 12:00:00,1.3,3.62,-125.78,4.24,-103.97
2012-04-06 13:00:00,1.6,3.78,-135.47,4.4,-100.6
2012-04-06 14:00:00,0.86,3.7,-125.27,4.79,-92.78
2012-04-06 15:00:00,0.22,3.3,-111.78,5.67,-85.67
2012-04-06 16:00:00,0.42,5.49,-94.1,6.61,-84.13
2012-04-06 17:00:00,1.16,5.75,-89.42,7.74,-84.95
2012-04-06 18:00:00,1.45,7.9,-99.64,8.43,-89.61
2012-04-06 19:00:00,1.67,7.56,-103.82,8.42,-96.18
2012-04-06 20:00:00,2.62,6.95,-109.01,8.24,-102.12
2012-04-06 21:00:00,4.3,6.7,-115.49,8.22,-108.13
2012-04-06 22:00:00,4.94,7.54,-122.86,8.24,-114.26
2012-04-06 23:00:00,5.5,7.51,-125.53,8.13,-121.27
2012-04-07 00:00:00,5.08,8.94,-122.87,7.89,-127.72
2012-04-07 01:00:00,5.18,9.21,-127.25,7.42,-131.88
2012-04-07 02:00:00,6.39,9.5,-124.86,6.8,-134.32
2012-04-07 03:00:00,5.25,8.94,-128.69,6.26,-135.59
2012-04-07 04:00:00,5.78,8.91,-130.27,5.89,-137.01
2012-04-07 05:00:00,6.6,9.31,-128.0,5.67,-136.42
2012-04-07 06:00:00,6.66,6.43,-122.77,5.63,-134.92
2012-04-07 07:00:00,6.3,5.7,-114.84,5.35,-134.47
2012-04-07 08:00:00,2.96,4.97,-114.84,5.01,-131.01
2012-04-07 09:00:00,1.96,4.61,-111.89,4.29,-129.88
2012-04-07 10:00:00,1.0,3.76,-108.56,3.29,-127.32
2012-04-07 11:00:00,0.46,2.49,-114.64,2.39,-105.2
2012-04-07 12:00:00,1.04,3.28,-78.78,2.64,-60.87
2012-04-07 13:00:00,1.8,3.64,-71.96,4.32,-42.08
2012-04-07 14:00:00,3.72,4.99,-61.0,5.88,-39.0
2012-04-07 15:00:00,2.81,4.89,-58.08,6.82,-42.11
2012-04-07 16:00:00,2.31,4.92,-59.28,7.28,-47.52
2012-04-07 17:00:00,1.92,5.81,-55.52,7.52,-51.67
2012-04-07 18:00:00,1.27,7.42,-55.37,7.58,-55.43
2012-04-07 19:00:00,1.86,9.26,-63.29,7.48,-61.0
2012-04-07 20:00:00,1.69,8.2,-63.71,7.52,-68.92
2012-04-07 21:00:00,2.04,8.23,-75.03,7.58,-76.38
2012-04-07 22:00:00,2.9,8.71,-81.18,7.54,-81.0
2012-04-07 23:00:00,3.28,8.99,-89.08,7.73,-84.91
2012-04-08 00:00:00,3.42,9.04,-99.64,7.93,-88.64
2012-04-08 01:00:00,5.04,9.4,-100.81,8.17,-91.59
2012-04-08 02:00:00,7.14,10.1,-104.36,8.39,-93.9
2012-04-08 03:00:00,7.4,10.34,-108.14,8.64,-95.78
2012-04-08 04:00:00,5.43,11.21,-117.2,9.02,-97.24
2012-04-08 05:00:00,8.56,10.7,-118.06,9.14,-98.35
2012-04-08 06:00:00,6.93,8.82,-107.54,9.14,-99.45
2012-04-08 07:00:00,3.71,9.06,-104.18,9.28,-100.82
2012-04-08 08:00:00,2.56,9.46,-99.27,9.78,-103.12
2012-04-08 09:00:00,8.66,8.81,-97.74,9.72,-104.54
2012-04-08 10:00:00,11.75,8.94,-102.09,9.73,-104.11
2012-04-08 11:00:00,14.52,9.4,-104.28,9.74,-101.95
2012-04-08 12:00:00,18.56,10.92,-107.64,9.8,-98.5
2012-04-08 13:00:00,18.08,12.21,-106.07,10.04,-94.75
2012-04-08 14:00:00,19.07,11.56,-109.34,10.53,-91.97
2012-04-08 15:00:00,19.42,12.0,-110.32,10.92,-90.95
2012-04-08 16:00:00,18.34,12.04,-114.51,11.1,-90.51
2012-04-08 17:00:00,18.42,11.69,-113.53,11.19,-90.81
2012-04-08 18:00:00,19.48,11.79,-116.53,11.35,-92.01
2012-04-08 19:00:00,19.38,12.97,-115.39,11.7,-94.79
2012-04-08 20:00:00,19.64,14.88,-118.68,11.98,-97.86
2012-04-08 21:00:00,20.88,15.81,-120.08,11.7,-98.92
2012-04-08 22:00:00,20.72,17.54,-119.68,11.77,-99.21
2012-04-08 23:00:00,20.02,18.15,-121.89,12.01,-101.39
2012-04-09 00:00:00,19.34,18.18,-128.14,11.8,-104.08
2012-04-09 01:00:00,19.64,19.07,-130.4,11.73,-105.84
2012-04-09 02:00:00,18.38,19.24,-136.79,11.94,-109.42
2012-04-09 03:00:00,17.58,19.18,-143.87,11.96,-112.95
2012-04-09 04:00:00,16.51,17.45,-152.68,11.88,-115.32
2012-04-09 05:00:00,19.02,16.67,-162.41,11.7,-117.68
2012-04-09 06:00:00,17.92,15.02,-158.29,11.28,-121.22
2012-04-09 07:00:00,14.68,13.46,-167.79,10.35,-127.0
2012-04-09 08:00:00,12.42,12.02,-175.27,9.8,-132.62
2012-04-09 09:00:00,6.11,10.28,81.82,9.27,-136.43
2012-04-09 10:00:00,3.02,9.7,76.4,8.64,-138.78
2012-04-09 11:00:00,2.2,8.95,81.3,7.98,-138.17
2012-04-09 12:00:00,1.97,7.05,-164.56,7.33,-129.88
2012-04-09 13:00:00,5.5,5.17,-153.27,7.19,-113.85
2012-04-09 14:00:00,11.29,3.93,-129.54,7.51,-101.78
2012-04-09 15:00:00,9.91,6.4,-163.77,7.83,-97.38
2012-04-09 16:00:00,8.74,5.85,-141.96,8.51,-94.34
2012-04-09 17:00:00,11.88,5.62,-145.68,9.65,-95.06
2012-04-09 18:00:00,10.48,7.56,-147.69,10.65,-104.25
2012-04-09 19:00:00,3.1,5.61,-166.0,9.96,-110.29
2012-04-09 20:00:00,3.85,5.49,74.98,9.08,-116.92
2012-04-09 21:00:00,0.63,5.38,69.42,8.42,-124.96
2012-04-09 22:00:00,1.74,6.49,-152.38,7.93,-135.62
2012-04-09 23:00:00,2.3,6.13,-154.1,7.53,-146.89
2012-04-10 00:00:00,1.9,5.02,-134.74,7.52,-157.66
2012-04-10 01:00:00,0.3,6.02,-136.79,7.9,-165.94
2012-04-10 02:00:00,1.32,8.36,-163.49,7.87,-175.91
2012-04-10 03:00:00,2.17,11.46,-53.14,7.42,175.33
2012-04-10 04:00:00,1.48,14.6,175.9,7.37,168.09
2012-04-10 05:00:00,11.03,16.58,167.61,7.44,166.14
2012-04-10 06:00:00,13.86,13.19,166.54,7.42,167.99
2012-04-10 07:00:00,14.45,15.66,162.21,6.9,171.74
2012-04-10 08:00:00,9.68,16.12,160.68,7.08,175.66
2012-04-10 09:00:00,8.1,16.13,158.27,8.82,172.46
2012-04-10 10:00:00,9.8,14.84,156.29,9.49,168.33
2012-04-10 11:00:00,8.31,11.96,154.03,9.06,166.85
2012-04-10 12:00:00,3.57,6.56,153.78,8.16,167.47
2012-04-10 13:00:00,2.42,6.52,140.14,7.19,170.68
2012-04-10 14:00:00,0.26,5.5,130.66,6.16,177.99
2012-04-10 15:00:00,0.18,3.77,122.06,5.46,-167.68
2012-04-10 16:00:00,0.12,2.3,88.3,5.63,-149.63
2012-04-10 17:00:00,1.68,2.03,94.01,6.86,-139.06
2012-04-10 18:00:00,2.74,7.68,159.34,8.25,-135.88
2012-04-10 19:00:00,2.16,6.31,155.89,9.57,-135.64
2012-04-10 20:00:00,2.78,5.7,164.62,10.41,-139.01
2012-04-10 21:00:00,2.01,7.25,172.42,10.66,-145.88
2012-04-10 22:00:00,2.23,8.63,56.52,10.59,-155.15
2012-04-10 23:00:00,2.68,10.85,58.63,10.63,-165.47
2012-04-11 00:00:00,8.76,7.0,166.55,10.81,-173.73
2012-04-11 01:00:00,14.35,10.49,165.25,11.05,-179.34
2012-04-11 02:00:00,13.51,13.4,171.2,11.34,177.21
2012-04-11 03:00:00,14.35,18.37,163.11,11.67,174.94
2012-04-11 04:00:00,13.76,19.65,163.76,12.08,172.57
2012-04-11 05:00:00,12.32,20.77,162.37,12.29,170.76
2012-04-11 06:00:00,14.86,20.45,153.55,12.06,169.08
2012-04-11 07:00:00,13.32,20.05,148.68,11.59,166.79
2012-04-11 08:00:00,15.1,19.42,146.32,10.53,164.14
2012-04-11 09:00:00,14.68,19.04,145.9,9.93,160.6
2012-04-11 10:00:00,13.48,18.13,140.09,9.97,151.6
2012-04-11 11:00:00,9.68,14.03,134.28,9.44,135.7
2012-04-11 12:00:00,5.0,6.98,121.22,8.22,114.4
2012-04-11 13:00:00,1.95,6.51,100.32,7.12,86.37
2012-04-11 14:00:00,4.02,7.07,67.5,7.45,53.84
2012-04-11 15:00:00,3.6,9.9,54.47,8.59,32.49
2012-04-11 16:00:00,6.96,10.49,52.69,9.32,18.62
2012-04-11 17:00:00,3.05,7.03,47.21,8.9,13.49
2012-04-11 18:00:00,1.83,5.94,29.95,7.88,10.51
2012-04-11 19:00:00,1.72,5.49,25.08,6.9,7.18
2012-04-11 20:00:00,1.35,4.13,11.03,6.2,2.29
2012-04-11 21:00:00,2.0,4.45,4.93,5.88,-0.49
2012-04-11 22:00:00,1.49,3.64,-5.74,5.64,0.01
2012-04-11 23:00:00,0.26,3.17,-13.44,5.38,-3.35
2012-04-12 00:00:00,0.48,2.25,-17.88,5.13,-8.71
2012-04-12 01:00:00,0.6,3.5,-6.2,4.81,-12.8
2012-04-12 02:00:00,0.18,3.65,-12.56,4.38,-18.36
2012-04-12 03:00:00,0.1,4.74,-15.86,3.98,-29.05
2012-04-12 04:00:00,0.08,3.49,-27.0,3.78,-41.37
2012-04-12 05:00:00,0.13,2.78,-53.99,3.75,-49.56
2012-04-12 06:00:00,0.26,2.84,-39.54,3.71,-50.5
2012-04-12 07:00:00,0.2,2.46,-31.94,3.45,-45.91
2012-04-12 08:00:00,0.3,2.92,-50.89,3.18,-42.43
2012-04-12 09:00:00,0.44,2.27,-62.09,2.89,-36.01
2012-04-12 10:00:00,0.44,1.51,-50.54,2.94,-34.58
2012-04-12 11:00:00,0.2,1.88,38.19,2.93,-39.52
2012-04-12 12:00:00,0.24,1.24,130.4,2.71,-47.0
2012-04-12 13:00:00,0.84,2.44,133.85,2.72,-52.02
2012-04-12 14:00:00,1.66,3.46,96.68,3.21,-49.52
2012-04-12 15:00:00,1.07,5.31,38.21,3.93,-41.07
2012-04-12 16:00:00,1.06,5.57,27.62,5.1,-33.83
2012-04-12 17:00:00,0.5,5.49,14.36,6.07,-31.1
2012-04-12 18:00:00,0.22,4.72,9.7,6.19,-31.61
2012-04-12 19:00:00,0.0,4.5,11.14,5.92,-31.44
2012-04-12 20:00:00,0.86,4.3,8.88,5.56,-29.95
2012-04-12 21:00:00,1.18,4.67,14.06,5.06,-29.05
2012-04-12 22:00:00,0.14,4.82,9.36,4.42,-29.05
2012-04-12 23:00:00,0.24,3.7,19.73,3.59,-33.59
2012-04-13 00:00:00,0.7,2.24,16.42,2.77,-43.01
2012-04-13 01:00:00,0.6,1.11,23.94,2.18,-46.48
2012-04-13 02:00:00,0.06,1.48,65.46,1.75,-34.69
2012-04-13 03:00:00,0.0,2.54,58.92,1.53,-14.68
2012-04-13 04:00:00,0.78,4.01,53.69,1.31,8.19
2012-04-13 05:00:00,2.58,5.29,54.07,1.58,48.76
2012-04-13 06:00:00,1.54,5.78,59.03,2.75,64.8
2012-04-13 07:00:00,1.06,5.51,68.45,3.86,66.49
2012-04-13 08:00:00,0.11,6.22,82.37,4.7,67.07
2012-04-13 09:00:00,0.33,5.5,66.67,5.38,70.01
2012-04-13 10:00:00,3.25,5.24,69.65,5.82,71.76
2012-04-13 11:00:00,5.36,7.87,67.94,6.17,69.94
2012-04-13 12:00:00,8.8,8.46,65.06,6.56,64.5
