SETTLEMENTDATE,NEM,BARRA_speed,BARRA_dir,BARRA_dir_delta,BARRA_power,MERRA_speed,MERRA_dir,BARRA_error,MERRA_power
2018-04-13 04:00:00,9.52,14.13,226.43,-9.0,17.91,11.97,225.01,8.39,15.92
2018-04-13 05:00:00,9.32,12.7,217.43,-6.25,16.88,11.36,223.69,7.56,14.81
2018-04-13 06:00:00,8.93,11.08,211.18,7.58,14.19,10.69,223.21,5.26,13.21
2018-04-13 07:00:00,8.93,11.39,218.76,5.22,14.87,10.2,223.34,5.94,11.82
2018-04-13 08:00:00,8.3,9.87,223.98,3.51,10.81,10.04,226.12,2.51,11.34
2018-04-13 09:00:00,6.82,10.1,227.49,6.18,11.52,9.65,230.27,4.7,10.11
2018-04-13 10:00:00,5.82,10.5,233.67,-0.14,12.69,9.77,231.01,6.87,10.49
2018-04-13 11:00:00,6.03,10.68,233.53,-1.82,13.19,9.72,234.6,7.16,10.33
2018-04-13 12:00:00,7.2,8.96,231.71,9.99,7.89,10.08,236.76,0.69,11.46
2018-04-13 13:00:00,7.67,11.04,241.7,-3.26,14.09,10.53,235.89,6.42,12.78
2018-04-13 14:00:00,10.6,10.14,238.44,-4.62,11.64,10.6,236.72,1.04,12.97
2018-04-13 15:00:00,9.92,10.33,233.82,-1.22,12.21,10.47,238.58,2.29,12.61
2018-04-13 16:00:00,10.87,10.65,232.6,4.59,13.1,10.45,238.38,2.23,12.55
2018-04-13 17:00:00,9.66,11.23,237.19,-3.22,14.53,10.3,236.06,4.87,12.12
2018-04-13 18:00:00,10.1,11.9,233.97,-5.1,15.81,10.03,234.62,5.71,11.31
2018-04-13 19:00:00,8.84,11.75,228.87,0.0,15.56,9.66,233.97,6.72,10.14
2018-04-13 20:00:00,10.02,11.78,228.87,-3.43,15.61,9.33,234.04,5.59,9.08
2018-04-13 21:00:00,9.68,11.37,225.44,1.47,14.83,9.14,232.5,5.15,8.47
2018-04-13 22:00:00,8.31,10.62,226.91,-5.28,13.02,8.83,230.6,4.71,7.48
2018-04-13 23:00:00,6.54,8.98,221.63,17.41,7.96,8.35,229.35,1.42,6.05
2018-04-14 00:00:00,4.71,10.94,239.04,-15.46,13.85,7.88,230.03,9.14,4.8
2018-04-14 01:00:00,3.64,10.66,223.58,-2.67,13.13,7.47,232.56,9.49,3.86
2018-04-14 02:00:00,4.57,9.9,220.91,1.93,10.9,7.42,234.15,6.33,3.75
2018-04-14 03:00:00,4.6,9.41,222.84,6.15,9.34,7.51,232.72,4.74,3.94
2018-04-14 04:00:00,3.9,7.58,228.99,13.94,4.09,7.52,230.0,0.19,3.96
2018-04-14 05:00:00,3.16,6.24,242.93,-14.71,1.86,7.38,228.24,-1.3,3.67
2018-04-14 06:00:00,3.72,7.86,228.22,-3.22,4.75,7.25,227.16,1.03,3.41
2018-04-14 07:00:00,2.38,7.78,225.0,-6.84,4.56,6.87,227.11,2.18,2.73
2018-04-14 08:00:00,2.72,6.63,218.16,7.5,2.37,6.97,226.87,-0.35,2.9
2018-04-14 09:00:00,2.42,7.73,225.66,4.03,4.44,6.95,227.97,2.02,2.87
2018-04-14 10:00:00,3.5,5.15,229.69,-7.7,0.92,6.88,231.0,-2.58,2.75
2018-04-14 11:00:00,3.56,8.52,221.99,10.38,6.54,6.96,232.89,2.98,2.88
2018-04-14 12:00:00,4.28,7.64,232.37,1.16,4.23,7.26,232.08,-0.05,3.43
2018-04-14 13:00:00,4.47,7.14,233.53,-7.06,3.2,7.69,229.11,-1.27,4.34
2018-04-14 14:00:00,4.0,6.9,226.47,2.71,2.78,7.99,225.99,-1.22,5.08
2018-04-14 15:00:00,5.2,7.28,229.18,3.32,3.47,8.09,224.07,-1.73,5.34
2018-04-14 16:00:00,6.08,6.79,232.5,3.81,2.61,8.01,222.94,-3.47,5.13
2018-04-14 17:00:00,5.53,6.78,236.31,-1.85,2.59,7.82,220.01,-2.94,4.65
2018-04-14 18:00:00,5.91,6.3,234.46,1.12,1.93,7.52,217.82,-3.98,3.96
2018-04-14 19:00:00,4.28,8.22,235.58,-4.93,5.69,7.14,218.07,1.41,3.2
2018-04-14 20:00:00,3.5,8.11,230.65,-12.77,5.39,6.7,218.75,1.89,2.47
2018-04-14 21:00:00,3.49,7.09,217.88,0.07,3.11,6.27,219.46,-0.38,1.9
2018-04-14 22:00:00,2.52,8.01,217.95,-3.99,5.13,5.96,220.7,2.61,1.56
2018-04-14 23:00:00,2.28,7.4,213.96,-1.1,3.71,5.71,222.58,1.43,1.33
2018-04-15 00:00:00,2.68,7.2,212.86,7.24,3.31,5.54,224.19,0.63,1.19
2018-04-15 01:00:00,2.3,6.24,220.1,4.9,1.86,5.42,225.1,-0.44,1.1
2018-04-15 02:00:00,2.62,4.9,225.0,-3.58,0.78,5.41,224.82,-1.84,1.09
2018-04-15 03:00:00,2.13,5.72,221.42,-0.36,1.34,5.41,224.26,-0.79,1.09
2018-04-15 04:00:00,1.46,5.18,221.06,1.12,0.94,5.26,225.05,-0.52,0.99
2018-04-15 05:00:00,1.32,5.42,222.18,0.09,1.1,5.04,226.66,-0.22,0.86
2018-04-15 06:00:00,1.04,5.58,222.27,-2.98,1.22,4.84,228.59,0.18,0.75
2018-04-15 07:00:00,1.12,5.33,219.29,-2.66,1.04,4.54,230.73,-0.08,0.61
2018-04-15 08:00:00,0.47,6.12,216.63,-4.63,1.72,4.31,231.21,1.25,0.52
2018-04-15 09:00:00,0.38,5.92,212.0,-7.43,1.52,4.09,231.72,1.14,0.45
2018-04-15 10:00:00,0.34,4.81,204.57,5.81,0.73,3.99,228.12,0.39,0.42
2018-04-15 11:00:00,0.39,4.23,210.38,4.32,0.5,4.05,221.8,0.11,0.44
2018-04-15 12:00:00,1.0,3.98,214.7,-13.78,0.42,4.32,215.22,-0.58,0.53
2018-04-15 13:00:00,0.43,4.66,200.92,0.12,0.66,4.73,207.9,0.23,0.7
2018-04-15 14:00:00,0.75,3.55,201.04,0.76,0.31,5.11,201.46,-0.44,0.9
2018-04-15 15:00:00,0.86,2.62,201.8,-9.0,0.0,5.32,196.46,-0.86,1.03
2018-04-15 16:00:00,0.99,2.84,192.8,-27.54,0.0,5.32,191.29,-0.99,1.03
2018-04-15 17:00:00,1.02,2.47,165.26,14.74,0.0,5.31,182.5,-1.02,1.02
2018-04-15 18:00:00,1.06,2.61,180.0,-29.06,0.0,5.15,174.3,-1.06,0.92
2018-04-15 19:00:00,0.28,2.49,150.94,3.6,0.0,4.52,170.01,-0.28,0.6
2018-04-15 20:00:00,0.0,2.88,154.54,-20.87,0.0,3.58,165.95,0.0,0.32
2018-04-15 21:00:00,0.18,3.89,133.67,2.55,0.39,3.16,154.48,0.21,0.0
2018-04-15 22:00:00,0.33,4.17,136.22,-6.82,0.48,3.71,141.41,0.15,0.35
2018-04-15 23:00:00,0.36,4.65,129.4,-20.04,0.66,4.36,132.42,0.3,0.54
2018-04-16 00:00:00,0.06,5.0,109.36,-5.62,0.83,4.41,120.46,0.77,0.56
2018-04-16 01:00:00,0.06,5.81,103.74,-13.74,1.42,4.28,107.08,1.36,0.51
2018-04-16 02:00:00,0.34,6.02,90.0,-2.94,1.62,4.48,98.06,1.28,0.59
2018-04-16 03:00:00,0.3,4.82,87.06,-33.09,0.74,5.03,92.27,0.44,0.85
2018-04-16 04:00:00,0.3,3.14,53.97,14.23,0.0,5.61,86.2,-0.3,1.24
2018-04-16 05:00:00,0.32,5.24,68.2,-9.81,0.98,6.16,79.14,0.66,1.77
2018-04-16 06:00:00,1.29,5.57,58.39,-12.06,1.21,6.77,71.73,-0.08,2.57
2018-04-16 07:00:00,2.34,7.49,46.33,-10.42,3.9,7.05,63.77,1.56,3.04
2018-04-16 08:00:00,2.94,8.88,35.91,3.56,7.64,7.58,56.34,4.7,4.09
2018-04-16 09:00:00,4.95,7.9,39.47,10.01,4.85,8.04,50.32,-0.1,5.21
2018-04-16 10:00:00,4.9,8.94,49.48,5.46,7.83,8.16,47.41,2.93,5.53
2018-04-16 11:00:00,4.6,8.66,54.94,-4.45,6.96,8.02,49.02,2.36,5.15
2018-04-16 12:00:00,3.38,9.2,50.49,-1.91,8.66,7.82,51.93,5.28,4.65
2018-04-16 13:00:00,4.28,8.48,48.58,14.86,6.43,7.61,56.81,2.15,4.16
2018-04-16 14:00:00,6.06,6.97,63.44,14.26,2.9,7.72,66.11,-3.16,4.41
2018-04-16 15:00:00,10.34,9.98,77.7,-7.22,11.15,8.53,75.49,0.81,6.57
2018-04-16 16:00:00,11.46,10.48,70.48,-1.93,12.64,9.79,79.75,1.18,10.56
2018-04-16 17:00:00,12.38,11.28,68.55,-7.72,14.63,10.87,76.5,2.25,13.68
2018-04-16 18:00:00,12.04,12.37,60.83,0.83,16.5,11.52,70.01,4.46,15.13
2018-04-16 19:00:00,12.11,12.71,61.66,-2.33,16.89,11.71,64.13,4.78,15.48
2018-04-16 20:00:00,11.94,12.6,59.33,-0.09,16.77,11.78,59.14,4.83,15.61
2018-04-16 21:00:00,12.08,12.35,59.24,-2.4,16.47,11.72,55.13,4.39,15.5
2018-04-16 22:00:00,11.69,11.4,56.84,-4.12,14.89,11.41,51.13,3.2,14.91
2018-04-16 23:00:00,11.21,10.82,52.72,2.5,13.55,10.75,46.92,2.34,13.37
2018-04-17 00:00:00,11.03,11.42,55.22,-1.95,14.93,10.27,39.03,3.9,12.03
2018-04-17 01:00:00,9.09,11.06,53.27,-1.93,14.14,9.6,27.15,5.05,9.95
2018-04-17 02:00:00,6.19,10.25,51.34,-23.1,11.97,8.65,12.15,5.78,6.93
2018-04-17 03:00:00,8.18,9.02,28.24,320.94,8.08,8.31,352.85,-0.1,5.94
2018-04-17 04:00:00,8.75,9.99,349.18,-30.64,11.18,8.32,332.89,2.43,5.97
2018-04-17 05:00:00,6.98,10.84,318.54,-2.97,13.6,8.74,317.32,6.62,7.21
2018-04-17 06:00:00,4.84,9.91,315.57,-7.46,10.93,8.99,308.93,6.09,7.99
2018-04-17 07:00:00,2.59,9.1,308.11,-9.7,8.34,8.76,302.95,5.75,7.27
2018-04-17 08:00:00,2.34,9.53,298.41,-3.21,9.72,9.59,287.38,7.38,9.92
2018-04-17 09:00:00,2.69,7.53,295.2,-18.86,3.98,10.84,274.01,1.29,13.6
2018-04-17 10:00:00,4.81,8.09,276.34,-30.57,5.34,10.91,268.14,0.53,13.78
2018-04-17 11:00:00,10.66,8.4,245.77,10.19,6.19,10.77,262.16,-4.47,13.42
2018-04-17 12:00:00,12.28,10.96,255.96,-4.01,13.9,10.53,255.24,1.62,12.78
2018-04-17 13:00:00,11.82,11.83,251.95,-0.2,15.69,10.23,249.93,3.87,11.91
2018-04-17 14:00:00,9.45,12.07,251.75,0.53,16.08,9.78,246.66,6.63,10.53
2018-04-17 15:00:00,5.52,9.52,252.28,4.79,9.69,9.15,244.88,4.17,8.5
2018-04-17 16:00:00,4.42,7.91,257.07,1.16,4.87,8.31,244.13,0.45,5.94
2018-04-17 17:00:00,9.16,6.32,258.23,6.46,1.96,7.4,243.34,-7.2,3.71
2018-04-17 18:00:00,8.96,5.72,264.69,4.04,1.34,7.04,244.63,-7.62,3.02
2018-04-17 19:00:00,6.09,5.91,268.73,-43.13,1.51,7.23,249.28,-4.58,3.37
2018-04-17 20:00:00,6.28,8.42,225.6,5.06,6.25,7.69,253.06,-0.03,4.34
2018-04-17 21:00:00,4.32,9.87,230.66,12.39,10.81,8.17,252.3,6.49,5.55
2018-04-17 22:00:00,2.19,8.29,243.05,8.17,5.88,8.65,247.48,3.69,6.93
2018-04-17 23:00:00,2.3,6.66,251.22,25.12,2.41,9.02,243.1,0.11,8.08
2018-04-18 00:00:00,0.98,5.76,276.34,-10.98,1.37,9.11,242.38,0.39,8.37
2018-04-18 01:00:00,2.12,4.73,265.36,-27.67,0.7,9.08,245.05,-1.42,8.27
2018-04-18 02:00:00,1.71,10.1,237.69,10.0,11.52,9.02,249.95,9.81,8.08
2018-04-18 03:00:00,2.96,10.58,247.69,14.4,12.91,9.05,254.06,9.95,8.18
2018-04-18 04:00:00,3.47,9.16,262.09,-7.09,8.53,8.98,256.43,5.06,7.96
2018-04-18 05:00:00,2.29,7.33,255.0,39.34,3.57,8.74,258.22,1.28,7.21
2018-04-18 06:00:00,3.06,5.77,294.34,-3.78,1.38,8.7,260.35,-1.68,7.08
2018-04-18 07:00:00,1.94,5.38,290.56,6.99,1.07,8.61,261.12,-0.87,6.81
2018-04-18 08:00:00,4.97,6.52,297.55,-8.77,2.21,8.79,259.53,-2.76,7.36
2018-04-18 09:00:00,2.9,6.66,288.78,-5.65,2.41,9.65,255.89,-0.49,10.11
2018-04-18 10:00:00,4.46,7.74,283.13,-39.36,4.46,9.98,253.96,0.0,11.15
2018-04-18 11:00:00,9.96,9.66,243.77,-22.19,10.14,10.12,252.22,0.18,11.58
2018-04-18 12:00:00,5.94,10.4,221.58,-14.08,12.41,10.21,248.83,6.47,11.85
2018-04-18 13:00:00,4.4,10.31,207.5,9.37,12.15,10.34,243.58,7.75,12.24
2018-04-18 14:00:00,5.4,9.4,216.87,6.01,9.3,10.32,237.66,3.9,12.18
2018-04-18 15:00:00,6.19,9.59,222.88,0.42,9.92,10.19,233.05,3.73,11.79
2018-04-18 16:00:00,5.8,8.97,223.3,8.41,7.92,9.82,231.25,2.12,10.65
2018-04-18 17:00:00,5.38,9.12,231.71,4.21,8.4,9.3,231.07,3.02,8.98
2018-04-18 18:00:00,4.19,10.37,235.92,-1.83,12.32,9.02,231.04,8.13,8.08
2018-04-18 19:00:00,4.67,9.01,234.09,-3.6,8.05,8.82,232.96,3.38,7.45
2018-04-18 20:00:00,3.77,9.29,230.49,3.04,8.95,8.57,236.08,5.18,6.69
2018-04-18 21:00:00,0.86,7.32,233.53,-7.41,3.55,8.3,239.03,2.69,5.91
2018-04-18 22:00:00,1.49,9.07,226.12,2.53,8.24,8.02,242.7,6.75,5.15
2018-04-18 23:00:00,0.84,8.41,228.65,80.64,6.22,7.66,247.41,5.38,4.27
2018-04-19 00:00:00,0.64,7.15,309.29,-5.85,3.22,7.52,253.94,2.58,3.96
2018-04-19 01:00:00,1.23,8.09,303.44,4.65,5.34,7.6,259.6,4.11,4.14
2018-04-19 02:00:00,1.66,6.11,308.09,-3.1,1.71,7.87,262.94,0.05,4.77
2018-04-19 03:00:00,2.33,6.39,304.99,0.89,2.04,8.14,264.41,-0.29,5.47
2018-04-19 04:00:00,3.22,7.69,305.88,-1.1,4.34,8.3,265.21,1.12,5.91
2018-04-19 05:00:00,2.61,6.15,304.78,1.89,1.76,8.48,265.85,-0.85,6.43
2018-04-19 06:00:00,2.66,7.8,306.67,-5.89,4.6,8.73,266.4,1.94,7.18
2018-04-19 07:00:00,5.34,7.08,300.78,-18.02,3.09,8.82,266.96,-2.25,7.45
2018-04-19 08:00:00,4.52,7.16,282.76,-51.53,3.24,9.02,267.14,-1.28,8.08
2018-04-19 09:00:00,2.64,10.1,231.23,11.55,11.52,9.64,265.13,8.88,10.08
2018-04-19 10:00:00,2.45,10.15,242.78,-11.07,11.67,10.17,261.61,9.22,11.73
2018-04-19 11:00:00,4.34,9.5,231.71,5.51,9.63,10.1,257.9,5.29,11.52
2018-04-19 12:00:00,7.05,9.09,237.22,12.43,8.31,9.94,255.7,1.26,11.03
2018-04-19 13:00:00,6.82,8.55,249.65,-31.44,6.63,9.92,254.56,-0.19,10.97
2018-04-19 14:00:00,5.48,7.78,218.21,23.18,4.56,9.88,253.77,-0.92,10.84
2018-04-19 15:00:00,4.86,8.18,241.39,-2.21,5.58,9.63,253.25,0.72,10.05
2018-04-19 16:00:00,2.24,8.65,239.18,9.85,6.93,8.99,252.53,4.69,7.99
2018-04-19 17:00:00,3.12,8.46,249.03,-5.59,6.37,8.02,252.76,3.25,5.15
2018-04-19 18:00:00,2.8,6.34,243.44,12.52,1.98,7.2,254.52,-0.82,3.31
2018-04-19 19:00:00,3.98,5.12,255.96,23.2,0.9,6.54,257.46,-3.08,2.24
2018-04-19 20:00:00,0.92,4.52,279.16,43.97,0.6,6.05,262.83,-0.32,1.65
2018-04-19 21:00:00,0.6,4.55,323.13,-1.13,0.62,5.6,270.01,0.02,1.24
2018-04-19 22:00:00,1.9,5.27,322.0,-7.0,1.0,5.57,278.78,-0.9,1.21
2018-04-19 23:00:00,3.39,5.09,315.0,0.0,0.88,5.88,285.87,-2.51,1.48
2018-04-20 00:00:00,2.25,5.78,315.0,0.0,1.39,6.17,290.54,-0.86,1.78
2018-04-20 01:00:00,1.92,6.46,315.0,9.78,2.13,6.53,292.41,0.21,2.23
2018-04-20 02:00:00,2.14,6.16,324.78,-3.44,1.77,6.89,293.57,-0.37,2.77
2018-04-20 03:00:00,3.43,5.36,321.34,11.31,1.06,7.39,295.12,-2.37,3.69
2018-04-20 04:00:00,4.14,5.17,332.65,-3.39,0.93,7.86,296.64,-3.21,4.75
2018-04-20 05:00:00,5.95,6.1,329.26,-10.99,1.7,8.38,296.93,-4.25,6.14
2018-04-20 06:00:00,5.9,6.99,318.27,0.44,2.93,8.79,295.92,-2.97,7.36
2018-04-20 07:00:00,3.84,7.7,318.71,1.49,4.37,8.85,295.02,0.53,7.55
2018-04-20 08:00:00,2.76,8.54,320.2,-6.63,6.6,8.91,294.2,3.84,7.74
2018-04-20 09:00:00,1.86,7.6,313.57,-18.43,4.14,8.99,293.34,2.28,7.99
2018-04-20 10:00:00,1.24,6.94,295.14,-5.07,2.85,8.92,292.76,1.61,7.77
2018-04-20 11:00:00,1.77,7.13,290.07,10.0,3.18,8.92,291.52,1.41,7.77
2018-04-20 12:00:00,1.6,5.7,300.07,-7.82,1.32,8.6,289.67,-0.28,6.78
2018-04-20 13:00:00,1.27,6.2,292.25,-10.08,1.81,8.25,287.4,0.54,5.77
2018-04-20 14:00:00,0.44,6.83,282.17,1.87,2.67,7.81,284.63,2.23,4.63
2018-04-20 15:00:00,0.17,5.95,284.04,-5.51,1.55,6.97,281.99,1.38,2.9
2018-04-20 16:00:00,0.06,2.99,278.53,46.96,0.0,5.43,276.11,-0.06,1.11
2018-04-20 17:00:00,0.15,2.95,325.49,-263.39,0.0,4.03,268.52,-0.15,0.43
2018-04-20 18:00:00,2.32,2.09,62.1,-14.24,0.0,3.35,277.99,-2.32,0.0
2018-04-20 19:00:00,2.75,3.62,47.86,2.53,0.33,3.54,300.49,-2.42,0.31
2018-04-20 20:00:00,1.43,4.87,50.39,273.28,0.76,4.61,314.7,-0.67,0.64
2018-04-20 21:00:00,1.04,6.12,323.67,-6.18,1.72,5.92,319.41,0.68,1.52
2018-04-20 22:00:00,3.84,8.83,317.49,8.57,7.48,7.2,320.3,3.64,3.31
2018-04-20 23:00:00,4.86,8.8,326.06,7.38,7.39,8.22,321.61,2.53,5.69
2018-04-21 00:00:00,7.04,9.37,333.44,-4.4,9.21,8.73,324.78,2.17,7.18
2018-04-21 01:00:00,7.84,9.81,329.04,13.08,10.62,9.11,329.03,2.78,8.37
2018-04-21 02:00:00,7.98,9.49,342.12,9.88,9.59,9.37,331.98,1.61,9.21
2018-04-21 03:00:00,7.18,9.46,352.0,-3.14,9.5,9.54,333.57,2.32,9.76
2018-04-21 04:00:00,5.39,9.97,348.86,-6.79,11.12,9.63,334.62,5.73,10.05
2018-04-21 05:00:00,5.27,10.31,342.07,-0.75,12.15,9.44,335.92,6.88,9.43
2018-04-21 06:00:00,6.95,10.61,341.32,-337.24,13.0,9.25,337.26,6.05,8.82
2018-04-21 07:00:00,5.34,10.02,4.08,336.48,11.28,8.79,338.15,5.94,7.36
2018-04-21 08:00:00,4.12,10.22,340.56,-3.18,11.88,8.0,338.3,7.76,5.1
2018-04-21 09:00:00,2.42,9.03,337.38,-15.9,8.11,9.63,326.19,5.69,10.05
2018-04-21 10:00:00,2.12,8.22,321.48,-10.38,5.69,10.07,317.96,3.57,11.43
2018-04-21 11:00:00,1.49,8.14,311.1,-7.71,5.47,9.58,313.79,3.98,9.89
2018-04-21 12:00:00,4.54,6.84,303.39,-11.82,2.68,8.86,310.26,-1.86,7.58
2018-04-21 13:00:00,4.22,6.06,291.57,-12.11,1.66,8.11,305.65,-2.56,5.39
2018-04-21 14:00:00,2.04,4.13,279.46,46.85,0.46,7.45,299.98,-1.58,3.81
2018-04-21 15:00:00,0.24,4.87,326.31,-11.31,0.76,6.68,292.55,0.52,2.44
2018-04-21 16:00:00,0.06,4.45,315.0,-83.66,0.58,5.65,283.31,0.52,1.28
2018-04-21 17:00:00,0.0,3.5,231.34,-96.34,0.3,5.16,276.69,0.3,0.93
2018-04-21 18:00:00,0.05,3.44,135.0,-36.25,0.0,5.32,277.86,-0.05,1.03
2018-04-21 19:00:00,0.36,2.92,98.75,-13.51,0.0,5.62,281.42,-0.36,1.25
2018-04-21 20:00:00,0.24,3.89,85.24,-8.91,0.39,5.83,287.2,0.15,1.43
2018-04-21 21:00:00,0.77,4.33,76.33,-7.25,0.53,5.95,293.6,-0.24,1.55
2018-04-21 22:00:00,1.26,4.36,69.08,-25.3,0.54,6.21,301.07,-0.72,1.83
2018-04-21 23:00:00,1.9,4.28,43.78,-0.9,0.51,6.56,311.6,-1.39,2.27
2018-04-22 00:00:00,2.37,5.1,42.88,-12.42,0.89,6.77,324.69,-1.48,2.57
2018-04-22 01:00:00,4.0,5.91,30.46,-4.64,1.51,7.23,334.4,-2.49,3.37
2018-04-22 02:00:00,5.6,5.64,25.82,-6.85,1.27,7.37,340.02,-4.33,3.65
2018-04-22 03:00:00,6.62,6.13,18.97,-15.39,1.74,7.51,347.62,-4.88,3.94
2018-04-22 04:00:00,5.14,6.26,3.58,350.56,1.88,7.79,354.49,-3.26,4.58
2018-04-22 05:00:00,5.07,7.47,354.14,-354.14,3.86,8.02,356.05,-1.21,5.15
2018-04-22 06:00:00,4.53,7.97,0.0,1.47,5.03,8.21,352.65,0.5,5.66
2018-04-22 07:00:00,4.27,8.27,1.47,357.13,5.83,8.11,348.17,1.56,5.39
2018-04-22 08:00:00,2.7,8.44,358.6,-1.09,6.31,8.0,341.74,3.61,5.1
2018-04-22 09:00:00,2.53,9.17,357.51,-11.55,8.56,9.15,331.66,6.03,8.5
2018-04-22 10:00:00,3.42,7.19,345.96,-8.48,3.29,10.11,325.22,-0.13,11.55
2018-04-22 11:00:00,6.58,7.53,337.48,-14.35,3.98,10.72,325.13,-2.6,13.29
2018-04-22 12:00:00,7.86,7.62,323.13,26.25,4.18,11.32,322.93,-3.68,14.72
2018-04-22 13:00:00,4.55,6.55,349.38,-62.82,2.25,11.2,314.58,-2.3,14.46
2018-04-22 14:00:00,3.29,8.41,286.56,-4.58,6.22,10.84,303.15,2.93,13.6
2018-04-22 15:00:00,1.25,7.08,281.98,18.49,3.09,11.39,296.6,1.84,14.87
2018-04-22 16:00:00,3.01,4.92,300.47,-39.0,0.79,12.21,296.39,-2.22,16.28
2018-04-22 17:00:00,3.2,4.76,261.47,75.7,0.71,12.53,296.88,-2.49,16.69
2018-04-22 18:00:00,4.39,6.82,337.17,-13.2,2.65,12.08,298.32,-1.74,16.09
2018-04-22 19:00:00,4.12,8.33,323.97,-2.34,6.0,11.85,301.36,1.88,15.73
2018-04-22 20:00:00,3.34,8.37,321.63,-2.98,6.11,12.28,304.8,2.77,16.38
2018-04-22 21:00:00,4.75,8.4,318.65,-0.74,6.19,13.2,305.72,1.44,17.35
2018-04-22 22:00:00,5.79,10.23,317.91,-4.5,11.91,13.95,302.94,6.12,17.83
2018-04-22 23:00:00,5.88,11.11,313.41,-12.23,14.26,14.22,293.99,8.38,17.95
2018-04-23 00:00:00,7.98,9.54,301.18,-9.86,9.76,13.98,283.02,1.78,17.84
2018-04-23 01:00:00,8.16,8.85,291.32,-11.24,7.55,13.29,275.2,-0.61,17.42
2018-04-23 02:00:00,8.17,8.57,280.08,7.2,6.69,12.74,271.79,-1.48,16.93
2018-04-23 03:00:00,5.18,9.01,287.28,-0.97,8.05,12.84,268.49,2.87,17.03
2018-04-23 04:00:00,5.21,7.28,286.31,10.25,3.47,12.03,266.39,-1.74,16.02
2018-04-23 05:00:00,4.0,6.79,296.56,1.26,2.61,11.33,264.47,-1.39,14.74
2018-04-23 06:00:00,3.04,6.59,297.82,1.11,2.31,10.81,262.64,-0.73,13.52
2018-04-23 07:00:00,2.33,6.56,298.93,-11.19,2.27,10.33,259.34,-0.06,12.21
2018-04-23 08:00:00,3.94,7.47,287.74,-7.73,3.86,10.73,253.96,-0.08,13.32
2018-04-23 09:00:00,5.22,6.82,280.01,-28.45,2.65,11.5,248.39,-2.57,15.09
2018-04-23 10:00:00,9.8,9.46,251.56,-10.96,9.5,11.6,246.42,-0.3,15.28
2018-04-23 11:00:00,11.4,10.39,240.6,1.37,12.38,11.63,245.97,0.98,15.34
2018-04-23 12:00:00,11.36,10.98,241.97,-7.43,13.95,11.58,244.61,2.59,15.24
2018-04-23 13:00:00,10.22,10.22,234.54,-8.5,11.88,11.46,240.87,1.66,15.01
2018-04-23 14:00:00,9.41,9.76,226.04,3.28,10.46,11.18,236.14,1.05,14.41
2018-04-23 15:00:00,5.67,10.57,229.32,1.55,12.89,10.68,232.81,7.22,13.19
2018-04-23 16:00:00,6.81,9.52,230.87,-6.47,9.69,9.91,230.8,2.88,10.93
2018-04-23 17:00:00,4.62,8.41,224.4,3.78,6.22,8.9,230.66,1.6,7.7
2018-04-23 18:00:00,5.91,9.56,228.18,-4.37,9.82,8.08,231.9,3.91,5.31
2018-04-23 19:00:00,8.07,8.49,223.81,0.48,6.46,7.32,233.57,-1.61,3.55
2018-04-23 20:00:00,4.85,7.16,224.29,-0.23,3.24,6.59,235.52,-1.61,2.31
2018-04-23 21:00:00,0.82,5.37,224.06,45.94,1.06,5.91,238.95,0.24,1.51
2018-04-23 22:00:00,0.31,4.86,270.0,-28.44,0.76,5.37,244.63,0.45,1.06
2018-04-23 23:00:00,0.34,3.32,241.56,57.3,0.0,5.19,250.92,-0.34,0.94
2018-04-24 00:00:00,0.36,7.07,298.86,-9.8,3.07,5.37,257.82,2.71,1.06
2018-04-24 01:00:00,0.42,7.37,289.06,0.27,3.65,5.74,264.46,3.23,1.35
2018-04-24 02:00:00,0.82,7.64,289.33,16.86,4.23,6.11,269.01,3.41,1.71
2018-04-24 03:00:00,0.84,6.39,306.19,-9.63,2.04,6.26,271.96,1.2,1.88
2018-04-24 04:00:00,0.9,7.32,296.56,-6.58,3.55,6.4,274.48,2.65,2.05
2018-04-24 05:00:00,0.67,5.9,289.98,3.22,1.5,6.6,277.35,0.83,2.32
2018-04-24 06:00:00,1.06,7.68,293.2,-0.51,4.32,6.54,280.77,3.26,2.24
2018-04-24 07:00:00,1.64,7.58,292.69,4.49,4.09,6.22,284.12,2.45,1.84
2018-04-24 08:00:00,1.19,5.31,297.18,9.69,1.02,5.88,284.71,-0.17,1.48
2018-04-24 09:00:00,0.3,6.39,306.87,12.97,2.04,5.97,279.38,1.74,1.57
2018-04-24 10:00:00,0.4,5.32,319.84,-20.64,1.03,6.05,273.61,0.63,1.65
2018-04-24 11:00:00,1.4,4.89,299.2,-42.2,0.77,6.14,266.03,-0.63,1.75
2018-04-24 12:00:00,1.28,4.93,257.0,-11.78,0.79,6.44,257.45,-0.49,2.11
2018-04-24 13:00:00,4.5,5.36,245.22,1.95,1.06,6.91,249.43,-3.44,2.8
2018-04-24 14:00:00,5.17,7.68,247.17,-4.61,4.32,7.37,243.23,-0.85,3.65
2018-04-24 15:00:00,3.38,7.28,242.56,-1.1,3.47,7.58,239.37,0.09,4.09
2018-04-24 16:00:00,2.3,8.1,241.46,11.93,5.36,7.26,237.48,3.06,3.43
2018-04-24 17:00:00,4.62,7.37,253.39,7.36,3.65,6.71,236.81,-0.97,2.48
