SETTLEMENTDATE,NEM,BARRA_speed,BARRA_dir,BARRA_dir_delta,BARRA_power,MERRA_speed,MERRA_dir,BARRA_error,MERRA_power
2013-03-24 13:00:00,2.29,4.93,242.85,-24.37,0.79,4.41,253.42,-1.5,0.56
2013-03-24 14:00:00,4.56,5.57,218.48,1.04,1.21,4.18,239.4,-3.35,0.48
2013-03-24 15:00:00,5.72,6.41,219.52,12.79,2.07,4.37,224.52,-3.65,0.55
2013-03-24 16:00:00,6.61,5.9,232.31,-0.36,1.5,4.78,212.29,-5.11,0.72
2013-03-24 17:00:00,7.2,7.12,231.95,15.04,3.16,5.55,199.24,-4.04,1.2
2013-03-24 18:00:00,5.28,9.91,246.99,-4.31,10.93,5.98,194.88,5.65,1.58
2013-03-24 19:00:00,5.68,8.46,242.68,0.34,6.37,5.33,196.52,0.69,1.04
2013-03-24 20:00:00,3.24,7.73,243.02,0.82,4.44,4.28,200.61,1.2,0.51
2013-03-24 21:00:00,0.46,7.97,243.84,7.13,5.03,3.13,206.51,4.57,0.0
2013-03-24 22:00:00,0.02,7.69,250.97,-3.68,4.34,1.94,217.08,4.32,0.0
2013-03-24 23:00:00,0.48,5.87,247.29,-5.36,1.47,0.68,239.43,0.99,0.0
2013-03-25 00:00:00,0.76,4.29,241.93,1.51,0.52,0.74,355.07,-0.24,0.0
2013-03-25 01:00:00,1.58,2.87,243.44,31.76,0.0,1.68,16.25,-1.58,0.0
2013-03-25 02:00:00,0.65,1.51,275.2,29.79,0.0,2.46,22.29,-0.65,0.0
2013-03-25 03:00:00,0.57,1.67,304.99,-299.8,0.0,2.7,18.96,-0.57,0.0
2013-03-25 04:00:00,0.9,2.57,5.19,2.72,0.0,2.56,16.78,-0.9,0.0
2013-03-25 05:00:00,1.61,4.42,7.91,332.91,0.56,2.18,5.61,-1.05,0.0
2013-03-25 06:00:00,1.47,3.11,340.82,-52.38,0.0,2.0,341.17,-1.47,0.0
2013-03-25 07:00:00,1.42,2.91,288.44,-44.08,0.0,1.86,319.85,-1.42,0.0
2013-03-25 08:00:00,0.82,3.36,244.36,68.15,0.0,1.99,299.13,-0.82,0.0
2013-03-25 09:00:00,0.24,2.74,312.51,5.86,0.0,2.25,283.22,-0.24,0.0
2013-03-25 10:00:00,0.14,3.68,318.37,-25.75,0.34,2.81,266.01,0.2,0.0
2013-03-25 11:00:00,0.92,3.46,292.62,-11.73,0.0,3.58,249.64,-0.92,0.32
2013-03-25 12:00:00,1.56,3.28,280.89,4.75,0.0,4.68,234.32,-1.56,0.67
2013-03-25 13:00:00,2.8,3.73,285.64,-38.26,0.35,5.8,221.74,-2.45,1.41
2013-03-25 14:00:00,6.53,3.58,247.38,-5.33,0.32,6.78,211.97,-6.21,2.59
2013-03-25 15:00:00,7.98,6.97,242.05,-14.32,2.9,7.5,204.83,-5.08,3.92
2013-03-25 16:00:00,7.52,7.58,227.73,-2.73,4.09,7.99,193.47,-3.43,5.08
2013-03-25 17:00:00,3.88,7.72,225.0,-24.65,4.41,8.52,183.18,0.53,6.54
2013-03-25 18:00:00,17.74,7.84,200.35,-35.39,4.7,9.64,174.31,-13.04,10.08
2013-03-25 19:00:00,17.99,7.98,164.96,-12.88,5.05,11.2,167.14,-12.94,14.46
2013-03-25 20:00:00,15.36,12.62,152.08,-2.09,16.8,12.58,162.69,1.44,16.75
2013-03-25 21:00:00,18.12,16.23,149.99,5.93,18.42,13.2,160.53,0.3,17.35
2013-03-25 22:00:00,19.05,17.97,155.92,4.47,18.53,13.3,158.47,-0.52,17.43
2013-03-25 23:00:00,19.04,21.16,160.39,-7.81,18.57,13.17,159.31,-0.47,17.32
2013-03-26 00:00:00,18.52,18.65,152.58,8.98,18.55,13.22,160.26,0.03,17.36
2013-03-26 01:00:00,16.9,18.88,161.56,2.67,18.55,13.27,161.69,1.65,17.4
2013-03-26 02:00:00,17.96,16.88,164.23,0.56,18.48,13.37,165.56,0.52,17.48
2013-03-26 03:00:00,18.1,14.96,164.79,6.16,18.2,14.0,167.11,0.1,17.85
2013-03-26 04:00:00,9.64,14.11,170.95,-6.76,17.9,14.32,169.2,8.26,17.99
2013-03-26 05:00:00,16.3,14.68,164.19,4.4,18.12,14.22,173.85,1.82,17.95
2013-03-26 06:00:00,17.98,14.83,168.59,-0.3,18.16,14.2,177.2,0.18,17.94
2013-03-26 07:00:00,19.06,13.87,168.29,3.37,17.79,14.25,179.76,-1.27,17.96
2013-03-26 08:00:00,19.26,14.77,171.66,3.53,18.15,14.66,181.57,-1.11,18.11
2013-03-26 09:00:00,19.43,13.42,175.19,-3.03,17.51,14.73,184.39,-1.92,18.13
2013-03-26 10:00:00,19.32,13.75,172.16,1.35,17.72,14.3,187.35,-1.6,17.98
2013-03-26 11:00:00,19.34,15.48,173.51,13.92,18.31,13.59,192.34,-1.03,17.63
2013-03-26 12:00:00,19.08,14.54,187.43,11.36,18.07,12.94,199.11,-1.01,17.12
2013-03-26 13:00:00,19.16,12.7,198.79,-2.46,16.88,12.6,205.88,-2.28,16.77
2013-03-26 14:00:00,18.37,12.82,196.33,2.51,17.01,12.5,211.22,-1.36,16.66
2013-03-26 15:00:00,17.2,11.22,198.84,9.51,14.5,12.48,215.09,-2.7,16.63
2013-03-26 16:00:00,15.63,10.84,208.35,0.16,13.6,12.29,217.7,-2.03,16.39
2013-03-26 17:00:00,18.28,11.52,208.51,24.23,15.13,11.86,219.66,-3.15,15.74
2013-03-26 18:00:00,18.06,11.23,232.74,-15.03,14.53,11.39,221.95,-3.53,14.87
2013-03-26 19:00:00,18.53,15.24,217.71,-2.24,18.26,10.9,223.48,-0.27,13.75
2013-03-26 20:00:00,14.25,12.26,215.47,7.41,16.35,10.49,224.9,2.1,12.67
2013-03-26 21:00:00,11.05,11.94,222.88,0.7,15.88,10.13,226.94,4.83,11.61
2013-03-26 22:00:00,11.86,11.05,223.58,2.28,14.12,9.93,229.89,2.26,11.0
2013-03-26 23:00:00,8.49,11.86,225.86,13.93,15.74,10.02,231.48,7.25,11.28
2013-03-27 00:00:00,8.87,11.26,239.79,-6.66,14.59,10.28,232.54,5.72,12.06
2013-03-27 01:00:00,10.28,12.05,233.13,-13.0,16.05,10.62,232.07,5.77,13.02
2013-03-27 02:00:00,15.58,11.4,220.13,6.18,14.89,10.67,230.08,-0.69,13.16
2013-03-27 03:00:00,18.14,12.94,226.31,-18.71,17.12,11.0,225.42,-1.02,14.0
2013-03-27 04:00:00,18.89,11.96,207.6,3.9,15.91,10.99,221.36,-2.98,13.97
2013-03-27 05:00:00,18.7,13.41,211.5,-10.46,17.51,10.54,220.44,-1.19,12.8
2013-03-27 06:00:00,18.92,15.22,201.04,2.02,18.26,10.54,218.77,-0.66,12.8
2013-03-27 07:00:00,16.5,13.71,203.06,7.81,17.7,10.04,215.44,1.2,11.34
2013-03-27 08:00:00,15.93,12.84,210.87,-0.91,17.03,10.16,213.86,1.1,11.7
2013-03-27 09:00:00,10.34,11.72,209.96,-3.75,15.5,9.72,215.41,5.16,10.33
2013-03-27 10:00:00,7.08,9.15,206.21,-2.32,8.5,9.22,216.78,1.42,8.72
2013-03-27 11:00:00,6.72,9.52,203.89,18.16,9.69,8.65,215.06,2.97,6.93
2013-03-27 12:00:00,4.98,8.33,222.05,2.95,6.0,8.0,212.13,1.02,5.1
2013-03-27 13:00:00,7.47,7.36,225.0,6.63,3.63,7.36,210.88,-3.84,3.63
2013-03-27 14:00:00,7.5,7.51,231.63,-2.23,3.94,6.89,212.21,-3.56,2.77
2013-03-27 15:00:00,7.22,7.94,229.4,-15.21,4.95,6.56,214.33,-2.27,2.27
2013-03-27 16:00:00,7.96,7.74,214.19,0.27,4.46,6.58,213.17,-3.5,2.3
2013-03-27 17:00:00,5.85,7.7,214.46,3.26,4.37,7.1,209.49,-1.48,3.13
2013-03-27 18:00:00,7.38,8.33,217.72,-1.84,6.0,7.46,209.02,-1.38,3.83
2013-03-27 19:00:00,7.61,7.28,215.88,6.63,3.47,7.66,211.5,-4.14,4.27
2013-03-27 20:00:00,8.45,6.11,222.51,3.16,1.71,7.83,213.8,-6.74,4.68
2013-03-27 21:00:00,9.32,7.24,225.67,2.7,3.39,7.88,214.68,-5.93,4.8
2013-03-27 22:00:00,6.1,7.3,228.37,-6.9,3.51,7.77,215.58,-2.59,4.53
2013-03-27 23:00:00,7.55,7.17,221.47,5.97,3.26,7.5,218.01,-4.29,3.92
2013-03-28 00:00:00,6.86,7.96,227.44,-7.41,5.0,7.12,220.49,-1.86,3.16
2013-03-28 01:00:00,4.38,8.12,220.03,3.61,5.42,6.86,222.48,1.04,2.72
2013-03-28 02:00:00,3.1,7.18,223.64,20.49,3.27,6.71,224.09,0.17,2.48
2013-03-28 03:00:00,2.01,4.72,244.13,-8.21,0.69,6.59,225.55,-1.32,2.31
2013-03-28 04:00:00,1.62,5.52,235.92,3.12,1.17,6.41,226.18,-0.45,2.07
2013-03-28 05:00:00,0.52,5.3,239.04,14.7,1.02,6.02,227.92,0.5,1.62
2013-03-28 06:00:00,0.09,3.81,253.74,-11.92,0.37,5.64,230.85,0.28,1.27
2013-03-28 07:00:00,0.16,3.29,241.82,18.31,0.0,5.14,232.06,-0.16,0.91
2013-03-28 08:00:00,0.08,3.2,260.13,18.0,0.0,4.86,230.23,-0.08,0.76
2013-03-28 09:00:00,0.01,2.46,278.13,-1.79,0.0,4.73,227.19,-0.01,0.7
2013-03-28 10:00:00,0.04,2.24,276.34,-2.53,0.0,4.64,223.67,-0.04,0.65
2013-03-28 11:00:00,0.02,3.42,273.81,31.73,0.0,4.51,217.03,-0.02,0.6
2013-03-28 12:00:00,0.2,3.12,305.54,-101.24,0.0,4.44,208.11,-0.2,0.57
2013-03-28 13:00:00,0.34,4.16,204.3,0.72,0.47,4.5,198.79,0.13,0.6
2013-03-28 14:00:00,0.07,4.0,205.02,-9.6,0.42,4.57,190.19,0.35,0.62
2013-03-28 15:00:00,0.53,3.48,195.42,-7.82,0.0,4.6,183.01,-0.53,0.64
2013-03-28 16:00:00,0.74,3.66,187.6,-14.95,0.34,4.57,176.28,-0.4,0.62
2013-03-28 17:00:00,0.64,3.77,172.65,-6.69,0.36,4.64,169.36,-0.28,0.65
2013-03-28 18:00:00,2.12,4.53,165.96,-7.12,0.61,4.73,162.99,-1.51,0.7
2013-03-28 19:00:00,0.2,4.01,158.84,-1.09,0.43,4.58,156.73,0.23,0.63
2013-03-28 20:00:00,1.7,2.67,157.75,8.21,0.0,4.26,151.01,-1.7,0.51
2013-03-28 21:00:00,0.44,3.18,165.96,-19.65,0.0,3.83,146.34,-0.44,0.38
2013-03-28 22:00:00,0.04,2.78,146.31,-5.6,0.0,3.38,141.4,-0.04,0.0
2013-03-28 23:00:00,0.08,1.93,140.71,10.68,0.0,2.74,135.16,-0.08,0.0
2013-03-29 00:00:00,0.13,2.43,151.39,-54.27,0.0,2.25,129.75,-0.13,0.0
2013-03-29 01:00:00,0.04,3.5,97.12,-97.12,0.3,1.84,127.9,0.26,0.0
2013-03-29 02:00:00,0.02,1.76,0.0,340.02,0.0,1.27,128.19,-0.02,0.0
2013-03-29 03:00:00,0.24,2.44,340.02,4.04,0.0,0.67,128.31,-0.24,0.0
2013-03-29 04:00:00,0.72,1.4,344.06,-6.44,0.0,0.04,135.57,-0.72,0.0
2013-03-29 05:00:00,0.63,2.07,337.62,-183.08,0.0,0.69,301.2,-0.63,0.0
2013-03-29 06:00:00,0.12,2.62,154.54,11.42,0.0,1.37,300.43,-0.12,0.0
2013-03-29 07:00:00,0.08,2.49,165.96,-49.4,0.0,1.75,299.11,-0.08,0.0
2013-03-29 08:00:00,0.14,1.9,116.56,-66.8,0.0,1.87,294.12,-0.14,0.0
2013-03-29 09:00:00,0.06,1.57,49.76,270.95,0.0,2.16,284.24,-0.06,0.0
2013-03-29 10:00:00,0.06,1.9,320.71,-69.15,0.0,2.55,272.07,-0.06,0.0
2013-03-29 11:00:00,0.2,2.25,251.56,74.75,0.0,3.06,258.2,-0.2,0.0
2013-03-29 12:00:00,0.18,1.17,326.31,-69.31,0.0,3.67,242.58,-0.18,0.34
2013-03-29 13:00:00,1.13,2.48,257.0,-13.56,0.0,4.24,227.93,-1.13,0.5
2013-03-29 14:00:00,2.47,3.58,243.44,-58.25,0.32,4.74,215.96,-2.15,0.7
2013-03-29 15:00:00,3.5,3.75,185.19,-8.37,0.36,5.28,205.99,-3.14,1.0
2013-03-29 16:00:00,3.72,3.99,176.82,14.77,0.42,5.53,198.45,-3.3,1.18
2013-03-29 17:00:00,1.28,4.67,191.59,5.34,0.67,5.38,192.64,-0.61,1.07
2013-03-29 18:00:00,0.82,5.81,196.93,4.64,1.42,5.14,190.56,0.6,0.91
2013-03-29 19:00:00,1.44,5.46,201.57,-4.47,1.13,5.01,193.04,-0.31,0.84
2013-03-29 20:00:00,1.56,4.99,197.1,-7.09,0.83,4.78,198.63,-0.73,0.72
2013-03-29 21:00:00,2.27,3.61,190.01,28.04,0.33,4.55,206.28,-1.94,0.62
2013-03-29 22:00:00,0.66,3.39,218.05,20.99,0.0,4.44,215.06,-0.66,0.57
2013-03-29 23:00:00,0.17,2.59,239.04,20.08,0.0,4.49,224.81,-0.17,0.59
2013-03-30 00:00:00,0.6,3.29,259.12,15.92,0.0,4.74,232.42,-0.6,0.7
2013-03-30 01:00:00,0.44,4.8,275.04,-2.25,0.73,5.12,235.66,0.29,0.9
2013-03-30 02:00:00,0.64,5.47,272.79,-12.66,1.14,5.41,236.17,0.5,1.09
2013-03-30 03:00:00,0.44,5.86,260.13,-10.83,1.46,5.58,236.64,1.02,1.22
2013-03-30 04:00:00,0.26,5.8,249.3,4.11,1.41,5.71,238.06,1.15,1.33
2013-03-30 05:00:00,0.47,6.1,253.41,-4.45,1.7,5.61,241.52,1.23,1.24
2013-03-30 06:00:00,0.48,6.09,248.96,-28.05,1.69,5.42,246.42,1.21,1.1
2013-03-30 07:00:00,0.56,3.2,220.91,8.23,0.0,5.15,251.19,-0.56,0.92
2013-03-30 08:00:00,0.2,6.05,229.14,-11.39,1.65,5.11,252.17,1.45,0.9
2013-03-30 09:00:00,0.72,4.94,217.75,18.14,0.8,4.95,250.13,0.08,0.81
2013-03-30 10:00:00,1.02,4.59,235.89,-10.89,0.63,4.63,246.63,-0.39,0.65
2013-03-30 11:00:00,0.08,4.57,225.0,-9.09,0.62,4.42,240.32,0.54,0.56
2013-03-30 12:00:00,0.24,4.2,215.91,-2.68,0.49,4.44,230.95,0.25,0.57
2013-03-30 13:00:00,1.09,4.03,213.23,-3.25,0.43,4.61,221.93,-0.66,0.64
2013-03-30 14:00:00,1.62,3.44,209.98,-0.92,0.0,4.65,216.27,-1.62,0.66
2013-03-30 15:00:00,1.33,1.95,209.06,-9.88,0.0,4.48,213.43,-1.33,0.59
2013-03-30 16:00:00,1.08,2.91,199.18,2.19,0.0,4.27,211.91,-1.08,0.51
2013-03-30 17:00:00,1.64,2.68,201.37,0.43,0.0,4.17,208.73,-1.64,0.48
2013-03-30 18:00:00,1.67,3.84,201.8,-1.82,0.38,4.1,203.89,-1.29,0.45
2013-03-30 19:00:00,1.19,3.95,199.98,-8.39,0.41,3.95,202.07,-0.78,0.41
2013-03-30 20:00:00,0.48,4.83,191.59,-11.59,0.74,3.81,203.2,0.26,0.37
2013-03-30 21:00:00,0.36,3.79,180.0,2.6,0.37,3.92,205.34,0.01,0.4
2013-03-30 22:00:00,0.15,2.75,182.6,-15.4,0.0,3.9,207.49,-0.15,0.4
2013-03-30 23:00:00,0.1,3.06,167.2,29.5,0.0,3.07,212.82,-0.1,0.0
2013-03-31 00:00:00,0.04,3.14,196.7,16.99,0.0,2.09,230.67,-0.04,0.0
2013-03-31 01:00:00,0.06,1.92,213.69,63.02,0.0,1.99,276.8,-0.06,0.0
2013-03-31 02:00:00,0.08,2.05,276.71,-31.49,0.0,2.64,290.16,-0.08,0.0
2013-03-31 03:00:00,0.04,1.47,245.22,-20.22,0.0,2.8,285.48,-0.04,0.0
2013-03-31 04:00:00,0.08,1.58,225.0,-59.04,0.0,2.98,289.5,-0.08,0.0
2013-03-31 05:00:00,0.74,1.95,165.96,104.04,0.0,3.38,303.19,-0.74,0.0
2013-03-31 06:00:00,1.55,2.15,270.0,60.26,0.0,4.26,314.32,-1.55,0.51
2013-03-31 07:00:00,1.5,1.09,330.26,-318.95,0.0,4.39,313.84,-1.5,0.55
2013-03-31 08:00:00,1.18,1.0,11.31,-2.22,0.0,4.12,305.47,-1.18,0.46
2013-03-31 09:00:00,0.7,1.62,9.09,340.9,0.0,3.69,295.1,-0.7,0.34
2013-03-31 10:00:00,0.04,1.62,349.99,-46.3,0.0,3.1,282.92,-0.04,0.0
2013-03-31 11:00:00,0.06,1.02,303.69,-78.69,0.0,2.62,266.28,-0.06,0.0
2013-03-31 12:00:00,0.1,1.92,225.0,-35.54,0.0,2.42,242.46,-0.1,0.0
2013-03-31 13:00:00,0.72,1.16,189.46,-36.02,0.0,2.56,216.85,-0.72,0.0
2013-03-31 14:00:00,1.5,1.14,153.44,30.14,0.0,2.94,196.5,-1.5,0.0
2013-03-31 15:00:00,1.51,1.33,183.58,-8.22,0.0,3.42,180.62,-1.51,0.0
2013-03-31 16:00:00,1.6,2.89,175.36,-4.33,0.0,4.03,166.57,-1.6,0.43
2013-03-31 17:00:00,1.28,3.76,171.03,-4.35,0.36,5.03,153.08,-0.92,0.85
2013-03-31 18:00:00,1.08,4.08,166.68,-9.06,0.45,5.5,144.23,-0.63,1.16
2013-03-31 19:00:00,0.3,4.42,157.62,-16.61,0.56,5.19,136.25,0.26,0.94
2013-03-31 20:00:00,0.12,3.18,141.01,-38.91,0.0,4.6,126.57,-0.12,0.64
2013-03-31 21:00:00,0.29,3.38,102.1,-27.81,0.0,4.0,113.68,-0.29,0.42
2013-03-31 22:00:00,0.42,3.87,74.29,5.7,0.39,3.6,97.33,-0.03,0.32
2013-03-31 23:00:00,0.7,3.37,79.99,10.01,0.0,3.87,78.51,-0.7,0.39
2013-04-01 00:00:00,1.32,3.15,90.0,-14.04,0.0,4.55,64.41,-1.32,0.62
2013-04-01 01:00:00,1.06,2.97,75.96,-9.77,0.0,5.09,55.16,-1.06,0.88
2013-04-01 02:00:00,0.84,3.7,66.19,1.74,0.35,5.54,48.86,-0.49,1.19
2013-04-01 03:00:00,1.92,3.32,67.93,-9.93,0.0,5.99,44.44,-1.92,1.59
2013-04-01 04:00:00,3.2,3.11,58.0,-2.62,0.0,6.4,42.28,-3.2,2.05
2013-04-01 05:00:00,3.4,3.96,55.38,-3.9,0.41,6.29,39.49,-2.99,1.92
2013-04-01 06:00:00,5.01,4.55,51.48,3.21,0.62,5.89,36.16,-4.39,1.49
2013-04-01 07:00:00,5.44,5.06,54.69,-2.8,0.87,5.11,35.19,-4.57,0.9
2013-04-01 08:00:00,3.97,5.76,51.89,-4.55,1.37,4.87,37.67,-2.6,0.76
2013-04-01 09:00:00,1.76,6.59,47.34,-4.76,2.31,4.53,38.12,0.55,0.61
2013-04-01 10:00:00,1.1,6.4,42.58,2.42,2.05,3.41,47.01,0.95,0.0
2013-04-01 11:00:00,0.32,4.43,45.0,32.32,0.57,2.96,73.94,0.25,0.0
2013-04-01 12:00:00,0.77,5.25,77.32,9.18,0.98,3.68,99.68,0.21,0.34
2013-04-01 13:00:00,0.96,5.68,86.5,2.53,1.3,4.93,111.21,0.34,0.79
2013-04-01 14:00:00,1.96,5.82,89.03,0.97,1.42,6.15,113.94,-0.54,1.76
2013-04-01 15:00:00,3.66,5.8,90.0,-1.53,1.41,7.14,111.97,-2.25,3.2
2013-04-01 16:00:00,5.96,6.1,88.47,-8.71,1.7,8.04,107.6,-4.26,5.21
2013-04-01 17:00:00,7.92,7.19,79.76,8.79,3.29,8.61,102.72,-4.63,6.81
2013-04-01 18:00:00,11.55,5.96,88.55,-8.24,1.56,8.67,96.83,-9.99,6.99
2013-04-01 19:00:00,10.82,7.77,80.31,-9.54,4.53,8.78,88.5,-6.29,7.33
2013-04-01 20:00:00,12.5,7.53,70.77,-6.56,3.98,8.97,79.85,-8.52,7.92
2013-04-01 21:00:00,11.6,7.73,64.21,-6.91,4.44,9.15,72.22,-7.16,8.5
2013-04-01 22:00:00,12.68,7.32,57.3,-4.83,3.55,9.28,66.37,-9.13,8.92
2013-04-01 23:00:00,13.11,7.29,52.47,1.93,3.49,9.3,61.84,-9.62,8.98
2013-04-02 00:00:00,14.17,8.53,54.4,2.4,6.57,9.2,58.43,-7.6,8.66
2013-04-02 01:00:00,13.54,9.46,56.8,4.14,9.5,9.1,55.88,-4.04,8.34
2013-04-02 02:00:00,15.1,9.98,60.94,-2.27,11.15,9.03,53.15,-3.95,8.11
2013-04-02 03:00:00,13.86,10.61,58.67,-4.27,13.0,9.04,49.8,-0.86,8.15
2013-04-02 04:00:00,16.62,12.53,54.4,-3.69,16.69,9.16,46.38,0.07,8.53
2013-04-02 05:00:00,16.32,13.86,50.71,0.98,17.78,9.26,43.87,1.46,8.85
2013-04-02 06:00:00,13.62,10.97,51.69,-2.47,13.92,9.18,41.99,0.3,8.59
2013-04-02 07:00:00,11.2,11.3,49.22,-5.44,14.68,8.49,40.86,3.48,6.46
2013-04-02 08:00:00,8.59,10.28,43.78,-7.03,12.06,8.24,41.1,3.47,5.74
2013-04-02 09:00:00,9.85,10.38,36.75,2.69,12.35,7.89,42.22,2.5,4.82
2013-04-02 10:00:00,7.84,10.48,39.44,4.41,12.64,7.41,41.59,4.8,3.73
2013-04-02 11:00:00,3.59,9.03,43.85,-3.75,8.11,6.4,48.36,4.52,2.05
2013-04-02 12:00:00,6.72,6.17,40.1,5.73,1.78,5.94,61.88,-4.94,1.54
2013-04-02 13:00:00,9.32,6.21,45.83,12.17,1.83,6.36,76.17,-7.49,2.0
2013-04-02 14:00:00,12.12,4.79,58.0,13.56,0.72,7.35,84.58,-11.4,3.61
2013-04-02 15:00:00,12.67,4.19,71.56,7.13,0.48,8.44,87.06,-12.19,6.31
2013-04-02 16:00:00,13.38,4.97,78.69,-0.73,0.82,9.78,87.89,-12.56,10.53
2013-04-02 17:00:00,15.33,6.49,77.96,-9.54,2.17,10.66,84.98,-13.16,13.13
2013-04-02 18:00:00,13.51,9.18,68.42,-3.2,8.59,10.54,77.6,-4.92,12.8
2013-04-02 19:00:00,13.4,11.58,65.22,-6.18,15.24,10.42,69.72,1.84,12.47
2013-04-02 20:00:00,15.61,13.49,59.04,-4.52,17.56,10.52,62.91,1.95,12.75
2013-04-02 21:00:00,15.86,14.02,54.52,-2.6,17.86,10.62,57.51,2.0,13.02
2013-04-02 22:00:00,15.41,14.02,51.92,-2.42,17.86,10.56,53.53,2.45,12.86
2013-04-02 23:00:00,13.29,13.75,49.5,-3.88,17.72,10.39,50.36,4.43,12.38
2013-04-03 00:00:00,11.97,13.23,45.62,-2.79,17.37,10.14,47.17,5.4,11.64
2013-04-03 01:00:00,11.9,13.09,42.83,-2.57,17.26,9.72,43.47,5.36,10.33
2013-04-03 02:00:00,12.72,13.13,40.26,-2.94,17.29,9.15,38.98,4.57,8.5
2013-04-03 03:00:00,12.2,12.67,37.32,-3.76,16.85,8.63,34.36,4.65,6.87
2013-04-03 04:00:00,11.88,12.43,33.56,-8.36,16.57,8.36,31.37,4.69,6.08
2013-04-03 05:00:00,10.12,11.59,25.2,-6.97,15.26,8.14,30.11,5.14,5.47
2013-04-03 06:00:00,5.75,8.92,18.23,-7.49,7.77,7.8,28.64,2.02,4.6
2013-04-03 07:00:00,4.17,7.84,10.74,-4.93,4.7,7.0,27.03,0.53,2.95
2013-04-03 08:00:00,3.04,7.14,5.81,-3.58,3.2,6.43,28.21,0.16,2.09
2013-04-03 09:00:00,2.22,8.12,2.23,354.08,5.42,6.58,28.51,3.2,2.3
2013-04-03 10:00:00,1.48,7.58,356.31,-354.46,4.09,6.02,33.2,2.61,1.62
2013-04-03 11:00:00,0.65,6.45,1.85,39.91,2.12,5.38,47.08,1.47,1.07
2013-04-03 12:00:00,0.66,5.07,41.76,21.68,0.87,5.39,65.68,0.21,1.08
2013-04-03 13:00:00,2.14,4.92,63.44,21.07,0.79,6.04,79.11,-1.35,1.64
2013-04-03 14:00:00,4.48,5.23,84.51,7.1,0.97,6.98,85.19,-3.51,2.92
2013-04-03 15:00:00,7.96,5.76,91.61,-11.98,1.37,8.05,86.89,-6.59,5.23
2013-04-03 16:00:00,9.96,8.19,79.63,-4.82,5.61,9.55,86.84,-4.35,9.79
2013-04-03 17:00:00,13.07,7.77,74.81,3.37,4.53,10.71,84.51,-8.54,13.26
2013-04-03 18:00:00,16.21,8.62,78.18,-7.13,6.84,10.56,78.95,-9.37,12.86
2013-04-03 19:00:00,10.66,9.85,71.05,-8.54,10.75,10.13,71.93,0.09,11.61
2013-04-03 20:00:00,14.16,11.45,62.51,-11.63,14.99,10.0,65.75,0.83,11.22
2013-04-03 21:00:00,17.7,12.17,50.88,-1.68,16.22,9.79,61.37,-1.48,10.56
2013-04-03 22:00:00,17.26,13.21,49.2,-4.2,17.36,9.71,58.66,0.1,10.3
2013-04-03 23:00:00,16.79,14.02,45.0,-4.59,17.86,9.89,55.58,1.07,10.87
2013-04-04 00:00:00,16.88,13.75,40.41,-5.63,17.72,9.6,51.7,0.84,9.95
2013-04-04 01:00:00,16.6,13.47,34.78,-5.37,17.55,9.18,46.67,0.95,8.59
2013-04-04 02:00:00,16.42,13.58,29.41,-6.01,17.62,8.81,41.18,1.2,7.42
2013-04-04 03:00:00,12.83,13.07,23.4,-4.68,17.24,8.51,35.6,4.41,6.51
2013-04-04 04:00:00,10.78,14.48,18.72,-4.26,18.05,8.12,29.88,7.27,5.42
2013-04-04 05:00:00,6.9,15.12,14.46,-8.59,18.24,7.61,26.01,11.34,4.16
2013-04-04 06:00:00,7.23,13.11,5.87,-3.46,17.27,7.44,23.48,10.04,3.79
2013-04-04 07:00:00,5.8,13.34,2.41,0.06,17.46,7.01,20.17,11.66,2.97
2013-04-04 08:00:00,4.49,12.72,2.47,-1.97,16.91,6.4,18.62,12.42,2.05
2013-04-04 09:00:00,4.07,13.82,0.5,-0.5,17.76,6.59,15.18,13.69,2.31
2013-04-04 10:00:00,2.83,14.36,0.0,9.6,18.01,6.7,11.85,15.18,2.47
2013-04-04 11:00:00,4.44,9.33,9.6,-1.47,9.08,6.32,14.9,4.64,1.96
2013-04-04 12:00:00,3.39,7.04,8.13,-5.4,3.02,5.99,21.45,-0.37,1.59
2013-04-04 13:00:00,3.9,8.04,2.73,7.2,5.21,6.12,26.39,1.31,1.72
2013-04-04 14:00:00,3.24,8.55,9.93,30.98,6.63,6.72,26.88,3.39,2.5
2013-04-04 15:00:00,3.07,6.05,40.91,308.38,1.65,7.47,24.34,-1.42,3.86
2013-04-04 16:00:00,8.5,8.67,349.29,6.79,6.99,8.02,23.58,-1.51,5.15
2013-04-04 17:00:00,6.54,9.15,356.08,-344.43,8.5,8.62,23.81,1.96,6.84
2013-04-04 18:00:00,2.64,12.38,11.65,-4.2,16.51,9.09,21.2,13.87,8.31
2013-04-04 19:00:00,0.86,13.49,7.45,-6.67,17.56,8.98,16.77,16.7,7.96
2013-04-04 20:00:00,1.88,14.02,0.78,337.77,17.86,8.4,10.67,15.98,6.19
2013-04-04 21:00:00,1.82,9.51,338.55,12.13,9.66,7.98,1.09,7.84,5.05
2013-04-04 22:00:00,3.08,12.93,350.68,-17.94,17.11,7.68,348.98,14.03,4.32
2013-04-04 23:00:00,6.24,8.65,332.74,-15.01,6.93,7.33,336.28,0.69,3.57
2013-04-05 00:00:00,6.08,7.48,317.73,4.87,3.88,7.34,330.57,-2.2,3.59
2013-04-05 01:00:00,6.62,8.11,322.6,-3.3,5.39,7.52,332.23,-1.23,3.96
