SETTLEMENTDATE,NEM,BARRA_speed,BARRA_dir,MERRA_speed,MERRA_dir
2011-04-05 20:00:00,1.76,5.56,65.23,3.33,122.06
2011-04-05 21:00:00,0.81,6.27,61.75,4.22,100.9
2011-04-05 22:00:00,1.72,6.55,85.51,4.78,85.11
2011-04-05 23:00:00,1.62,6.41,102.99,4.76,83.09
2011-04-06 00:00:00,1.03,6.53,89.01,4.46,92.42
2011-04-06 01:00:00,0.22,6.76,102.96,4.5,105.49
2011-04-06 02:00:00,0.45,6.29,112.9,5.0,115.11
2011-04-06 03:00:00,0.85,6.43,140.77,5.69,118.57
2011-04-06 04:00:00,1.34,6.24,133.96,6.19,119.15
2011-04-06 05:00:00,0.89,6.5,140.9,6.44,121.85
2011-04-06 06:00:00,4.76,3.36,149.28,6.74,125.03
2011-04-06 07:00:00,6.36,4.19,158.96,6.44,125.17
2011-04-06 08:00:00,4.0,5.59,151.42,5.73,121.39
2011-04-06 09:00:00,2.18,7.39,168.21,5.97,114.21
2011-04-06 10:00:00,0.59,8.21,140.06,6.08,109.87
2011-04-06 11:00:00,2.86,6.44,129.9,5.72,102.59
2011-04-06 12:00:00,5.58,5.66,121.83,5.01,90.18
2011-04-06 13:00:00,8.58,5.26,67.48,4.42,71.95
2011-04-06 14:00:00,11.46,7.01,67.15,4.4,45.92
2011-04-06 15:00:00,18.99,5.92,54.48,5.14,22.46
2011-04-06 16:00:00,21.82,5.28,14.02,6.93,5.25
2011-04-06 17:00:00,20.32,4.43,31.01,8.21,-2.16
2011-04-06 18:00:00,15.86,6.02,17.9,8.28,-6.49
2011-04-06 19:00:00,10.48,6.08,4.9,8.0,-9.74
2011-04-06 20:00:00,4.61,6.48,-26.56,7.46,-11.66
2011-04-06 21:00:00,1.84,7.72,-31.33,7.03,-13.5
2011-04-06 22:00:00,0.05,6.26,-28.34,6.79,-17.54
2011-04-06 23:00:00,0.04,5.03,-34.1,6.45,-26.54
2011-04-07 00:00:00,0.04,3.11,4.95,5.54,-35.69
2011-04-07 01:00:00,1.72,2.15,23.48,4.26,-27.2
2011-04-07 02:00:00,12.58,1.24,82.86,3.82,-4.48
2011-04-07 03:00:00,4.22,4.33,90.68,4.73,18.07
2011-04-07 04:00:00,3.65,10.86,55.74,6.05,31.09
2011-04-07 05:00:00,3.68,10.28,107.31,9.31,53.4
2011-04-07 06:00:00,5.43,11.97,111.67,11.07,57.95
2011-04-07 07:00:00,5.66,9.18,135.82,9.88,66.72
2011-04-07 08:00:00,7.54,11.87,116.75,9.71,84.98
2011-04-07 09:00:00,9.98,12.22,109.36,9.94,93.08
2011-04-07 10:00:00,7.76,8.76,84.36,10.15,93.66
2011-04-07 11:00:00,8.5,10.37,75.64,10.55,89.28
2011-04-07 12:00:00,14.97,13.36,95.53,10.92,83.11
2011-04-07 13:00:00,8.88,14.95,73.37,11.13,76.15
2011-04-07 14:00:00,7.03,13.7,81.38,11.62,69.96
2011-04-07 15:00:00,7.09,18.43,101.42,11.97,66.37
2011-04-07 16:00:00,9.08,8.95,69.25,11.66,64.99
2011-04-07 17:00:00,16.17,14.04,62.13,11.34,62.05
2011-04-07 18:00:00,20.76,13.98,67.06,11.59,54.88
2011-04-07 19:00:00,21.14,15.15,70.22,12.32,50.76
2011-04-07 20:00:00,18.26,16.35,62.74,13.36,51.81
2011-04-07 21:00:00,20.68,15.4,61.54,13.87,53.01
2011-04-07 22:00:00,21.63,14.94,62.23,13.93,51.94
2011-04-07 23:00:00,21.18,18.72,53.79,13.47,48.79
2011-04-08 00:00:00,20.83,15.48,40.86,12.77,45.7
2011-04-08 01:00:00,21.27,15.65,30.43,12.55,41.89
2011-04-08 02:00:00,20.79,13.72,31.68,12.3,39.17
2011-04-08 03:00:00,20.22,11.54,28.56,11.97,38.32
2011-04-08 04:00:00,17.7,11.54,34.91,11.66,37.46
2011-04-08 05:00:00,18.62,11.54,33.16,11.26,35.53
2011-04-08 06:00:00,18.42,11.3,28.05,10.69,32.5
2011-04-08 07:00:00,16.38,10.48,25.96,10.27,28.6
2011-04-08 08:00:00,13.15,10.05,12.05,10.3,24.22
2011-04-08 09:00:00,10.05,9.81,11.88,10.03,19.85
2011-04-08 10:00:00,10.4,8.91,16.23,9.69,16.83
2011-04-08 11:00:00,11.57,8.88,20.83,9.15,15.29
2011-04-08 12:00:00,8.74,7.32,24.94,8.53,14.24
2011-04-08 13:00:00,6.79,5.04,20.19,8.07,12.78
2011-04-08 14:00:00,6.82,6.2,12.04,7.73,11.62
2011-04-08 15:00:00,6.88,6.96,2.76,7.48,8.62
2011-04-08 16:00:00,6.22,7.48,-10.2,7.28,3.25
2011-04-08 17:00:00,6.06,6.88,-15.59,7.27,-4.57
2011-04-08 18:00:00,8.28,8.43,-6.74,7.43,-11.55
2011-04-08 19:00:00,5.48,9.18,-22.32,7.38,-16.99
2011-04-08 20:00:00,5.68,7.72,-24.91,7.24,-22.81
2011-04-08 21:00:00,6.1,7.18,-41.48,7.02,-27.69
2011-04-08 22:00:00,3.61,6.59,-56.62,6.99,-33.74
2011-04-08 23:00:00,4.03,6.05,-60.3,7.01,-39.97
2011-04-09 00:00:00,4.51,6.96,-75.44,7.34,-46.31
2011-04-09 01:00:00,2.5,8.73,-62.32,7.86,-53.11
2011-04-09 02:00:00,2.36,7.79,-70.6,8.2,-58.24
2011-04-09 03:00:00,3.22,9.91,-62.81,8.41,-63.31
2011-04-09 04:00:00,3.14,9.01,-75.45,8.6,-67.77
2011-04-09 05:00:00,3.8,7.57,-73.23,8.77,-70.84
2011-04-09 06:00:00,3.98,7.77,-71.44,8.87,-73.54
2011-04-09 07:00:00,3.5,8.42,-70.52,8.92,-76.4
2011-04-09 08:00:00,4.17,8.62,-74.27,9.22,-79.9
2011-04-09 09:00:00,5.74,7.82,-84.14,9.3,-82.77
2011-04-09 10:00:00,7.78,8.76,-86.89,9.24,-84.46
2011-04-09 11:00:00,6.73,8.82,-99.45,9.19,-86.05
2011-04-09 12:00:00,6.4,11.09,-94.14,9.26,-87.13
2011-04-09 13:00:00,7.65,11.09,-97.29,9.45,-86.45
2011-04-09 14:00:00,9.0,11.65,-102.7,9.93,-84.9
2011-04-09 15:00:00,10.49,12.11,-100.94,10.59,-83.71
2011-04-09 16:00:00,11.54,12.3,-100.28,11.28,-84.79
2011-04-09 17:00:00,10.86,12.8,-99.83,11.9,-87.73
2011-04-09 18:00:00,12.4,14.11,-98.86,12.53,-91.79
2011-04-09 19:00:00,11.38,14.2,-102.65,12.85,-97.02
2011-04-09 20:00:00,9.52,13.57,-105.88,12.99,-101.43
2011-04-09 21:00:00,12.96,13.72,-105.71,13.02,-104.71
2011-04-09 22:00:00,13.24,14.55,-107.43,12.96,-107.61
2011-04-09 23:00:00,10.01,14.98,-109.42,12.64,-110.01
2011-04-10 00:00:00,7.12,15.47,-113.09,12.28,-112.51
2011-04-10 01:00:00,8.23,16.97,-113.12,11.71,-115.35
2011-04-10 02:00:00,10.79,17.37,-111.95,11.61,-117.94
2011-04-10 03:00:00,11.76,17.98,-114.18,11.83,-120.41
2011-04-10 04:00:00,12.44,18.0,-116.71,12.19,-123.19
2011-04-10 05:00:00,12.08,17.88,-118.32,12.31,-126.98
2011-04-10 06:00:00,14.18,17.84,-116.33,12.26,-131.77
2011-04-10 07:00:00,17.04,17.89,-118.21,12.93,-134.79
2011-04-10 08:00:00,17.58,18.34,-125.6,13.78,-135.18
2011-04-10 09:00:00,18.7,17.12,-130.74,13.99,-133.58
2011-04-10 10:00:00,18.61,14.56,-133.9,14.07,-130.9
2011-04-10 11:00:00,16.73,14.05,-134.58,13.86,-129.41
2011-04-10 12:00:00,16.6,13.97,-133.59,13.6,-127.62
2011-04-10 13:00:00,18.01,13.99,-132.3,13.54,-124.01
2011-04-10 14:00:00,18.48,14.11,-131.26,13.52,-120.77
2011-04-10 15:00:00,20.38,15.34,-122.92,13.69,-117.2
2011-04-10 16:00:00,21.2,15.69,-124.26,14.04,-113.42
2011-04-10 17:00:00,21.7,17.35,-122.76,15.21,-110.77
2011-04-10 18:00:00,21.84,19.6,-125.17,16.34,-111.43
2011-04-10 19:00:00,21.94,21.13,-129.93,16.68,-114.89
2011-04-10 20:00:00,21.85,23.68,-130.61,16.43,-122.72
2011-04-10 21:00:00,21.44,24.73,-135.97,15.73,-127.89
2011-04-10 22:00:00,8.87,22.68,-145.78,14.29,-134.99
2011-04-10 23:00:00,9.14,21.72,-156.18,13.36,-133.77
2011-04-11 00:00:00,12.49,23.75,-157.39,14.29,-128.11
2011-04-11 01:00:00,17.08,21.69,-165.53,13.62,-154.1
2011-04-11 02:00:00,17.74,22.61,-168.77,13.63,-154.59
2011-04-11 03:00:00,16.08,24.23,-170.81,12.74,-149.31
2011-04-11 04:00:00,12.36,24.3,1.59,13.44,-148.2
2011-04-11 05:00:00,6.96,24.2,0.81,15.21,-157.23
2011-04-11 06:00:00,11.46,22.89,158.89,13.86,-164.85
2011-04-11 07:00:00,11.12,19.89,142.97,11.82,-179.04
2011-04-11 08:00:00,5.93,13.78,119.81,9.95,159.11
2011-04-11 09:00:00,3.42,11.41,96.96,9.36,127.57
2011-04-11 10:00:00,4.06,10.97,107.58,10.12,106.47
2011-04-11 11:00:00,5.74,10.16,115.22,10.95,102.06
2011-04-11 12:00:00,9.74,11.86,110.02,11.5,99.9
2011-04-11 13:00:00,10.66,9.95,110.84,12.03,97.9
2011-04-11 14:00:00,7.12,8.68,103.65,12.38,96.62
2011-04-11 15:00:00,9.4,11.3,79.93,12.55,96.88
2011-04-11 16:00:00,7.2,13.56,85.3,12.34,98.68
2011-04-11 17:00:00,7.96,14.31,95.51,11.63,100.86
2011-04-11 18:00:00,4.52,12.07,88.4,11.31,102.68
2011-04-11 19:00:00,4.7,12.4,100.5,11.34,102.94
2011-04-11 20:00:00,6.88,13.56,108.28,11.55,102.8
2011-04-11 21:00:00,5.77,12.41,106.16,11.74,102.43
2011-04-11 22:00:00,8.66,9.09,95.76,12.02,101.96
2011-04-11 23:00:00,10.42,12.92,76.0,11.54,102.85
2011-04-12 00:00:00,7.18,11.09,87.24,11.2,103.03
2011-04-12 01:00:00,5.98,12.91,85.35,11.32,101.04
2011-04-12 02:00:00,8.18,14.53,76.49,11.49,99.3
2011-04-12 03:00:00,8.73,16.92,88.38,11.66,98.24
2011-04-12 04:00:00,12.7,17.66,85.38,11.64,97.01
2011-04-12 05:00:00,12.0,19.51,93.02,11.78,93.45
2011-04-12 06:00:00,11.98,17.79,80.89,12.09,86.63
2011-04-12 07:00:00,18.96,15.55,62.95,11.9,78.81
2011-04-12 08:00:00,20.41,14.04,63.09,12.22,71.15
2011-04-12 09:00:00,20.0,16.23,67.58,13.06,64.73
2011-04-12 10:00:00,18.3,16.88,63.62,13.16,62.27
2011-04-12 11:00:00,20.04,15.62,60.25,13.15,62.37
2011-04-12 12:00:00,20.72,14.73,63.6,13.33,63.18
2011-04-12 13:00:00,21.49,14.46,66.56,13.53,63.81
2011-04-12 14:00:00,21.2,12.91,63.49,13.62,63.37
2011-04-12 15:00:00,21.43,12.64,59.89,13.45,62.3
2011-04-12 16:00:00,21.12,12.64,56.76,12.92,61.13
2011-04-12 17:00:00,19.52,13.64,62.93,12.0,60.35
2011-04-12 18:00:00,18.97,11.76,56.29,11.6,60.23
2011-04-12 19:00:00,20.16,11.39,64.7,11.58,60.42
2011-04-12 20:00:00,17.36,11.98,54.24,11.45,60.87
2011-04-12 21:00:00,16.74,10.74,49.2,11.11,61.09
2011-04-12 22:00:00,16.92,10.83,57.35,10.67,61.65
2011-04-12 23:00:00,15.08,9.6,53.57,10.08,62.52
2011-04-13 00:00:00,15.4,9.61,56.86,9.63,62.56
2011-04-13 01:00:00,12.44,10.14,53.96,9.45,62.29
2011-04-13 02:00:00,16.92,10.64,42.32,9.46,61.91
2011-04-13 03:00:00,16.84,8.82,51.12,9.56,61.01
2011-04-13 04:00:00,12.69,8.93,56.95,9.45,59.17
2011-04-13 05:00:00,10.64,8.69,49.67,9.11,57.16
2011-04-13 06:00:00,13.4,8.51,48.57,8.71,55.31
2011-04-13 07:00:00,10.56,7.7,51.78,8.22,54.13
2011-04-13 08:00:00,4.44,8.33,59.32,8.18,50.92
2011-04-13 09:00:00,3.62,9.8,60.43,8.13,46.11
2011-04-13 10:00:00,4.31,8.32,67.46,8.12,42.95
2011-04-13 11:00:00,7.32,7.87,63.75,8.24,41.53
2011-04-13 12:00:00,3.75,5.92,51.07,8.16,41.89
2011-04-13 13:00:00,2.9,7.43,53.93,8.09,43.38
2011-04-13 14:00:00,4.44,7.04,55.68,8.55,44.97
2011-04-13 15:00:00,3.88,7.45,47.17,9.07,45.01
2011-04-13 16:00:00,4.2,6.5,38.86,9.11,44.22
2011-04-13 17:00:00,3.64,5.99,27.46,8.82,41.67
2011-04-13 18:00:00,3.15,5.83,49.19,8.25,38.66
2011-04-13 19:00:00,2.28,6.32,39.66,7.64,37.82
2011-04-13 20:00:00,1.61,6.61,46.4,7.33,36.51
2011-04-13 21:00:00,1.59,6.64,42.3,6.8,35.67
2011-04-13 22:00:00,1.59,5.28,32.17,6.2,35.13
2011-04-13 23:00:00,0.92,5.3,27.02,5.85,31.52
2011-04-14 00:00:00,0.99,3.13,23.17,5.57,26.75
2011-04-14 01:00:00,0.42,3.86,5.39,5.26,22.41
2011-04-14 02:00:00,0.55,3.75,-2.33,5.04,17.97
2011-04-14 03:00:00,0.1,2.99,4.9,4.84,13.16
2011-04-14 04:00:00,0.02,2.36,0.39,4.62,7.66
2011-04-14 05:00:00,0.0,1.49,-37.42,4.41,3.24
2011-04-14 06:00:00,0.0,3.31,5.04,4.17,-0.72
2011-04-14 07:00:00,0.0,2.85,8.42,3.74,-6.78
2011-04-14 08:00:00,0.0,3.45,25.04,3.46,-15.09
2011-04-14 09:00:00,0.0,2.9,7.43,3.3,-19.96
2011-04-14 10:00:00,0.02,3.14,4.17,3.33,-21.8
2011-04-14 11:00:00,0.26,2.32,9.46,3.51,-23.61
2011-04-14 12:00:00,0.62,2.97,-26.9,3.77,-26.35
2011-04-14 13:00:00,0.83,3.3,-35.25,4.04,-29.25
2011-04-14 14:00:00,0.65,4.03,-62.34,4.25,-32.78
2011-04-14 15:00:00,0.88,4.79,-75.33,4.32,-37.23
2011-04-14 16:00:00,0.7,4.39,-73.04,4.34,-42.42
2011-04-14 17:00:00,0.46,4.05,-76.21,4.68,-49.87
2011-04-14 18:00:00,1.0,3.82,-83.91,5.19,-58.29
2011-04-14 19:00:00,1.6,4.47,-88.94,5.34,-67.36
2011-04-14 20:00:00,2.04,4.88,-97.44,5.45,-76.79
2011-04-14 21:00:00,1.52,5.14,-106.13,5.59,-85.91
2011-04-14 22:00:00,2.91,5.39,-99.74,5.71,-94.34
2011-04-14 23:00:00,4.04,5.45,-95.66,5.74,-103.28
2011-04-15 00:00:00,4.58,5.6,-111.5,5.76,-112.82
2011-04-15 01:00:00,3.86,6.08,-110.67,5.67,-121.86
2011-04-15 02:00:00,4.54,7.15,-112.6,5.54,-129.65
2011-04-15 03:00:00,7.31,7.0,-113.55,5.28,-135.54
2011-04-15 04:00:00,8.94,6.92,-118.65,5.12,-140.25
2011-04-15 05:00:00,9.34,6.7,-123.14,5.29,-142.73
2011-04-15 06:00:00,10.57,8.15,-120.24,5.61,-144.19
2011-04-15 07:00:00,10.79,9.85,-123.92,5.79,-145.41
2011-04-15 08:00:00,4.81,10.01,-122.06,6.54,-141.36
2011-04-15 09:00:00,5.61,11.5,-132.14,7.09,-139.48
2011-04-15 10:00:00,7.6,10.29,-144.22,7.39,-137.37
2011-04-15 11:00:00,3.49,8.85,-145.27,7.37,-135.11
2011-04-15 12:00:00,2.18,7.96,-136.67,7.1,-131.3
2011-04-15 13:00:00,2.41,7.8,-144.98,6.93,-124.75
2011-04-15 14:00:00,7.35,8.85,-147.92,7.13,-116.97
2011-04-15 15:00:00,11.96,10.44,-136.41,7.8,-110.28
2011-04-15 16:00:00,10.66,9.36,-143.68,8.86,-104.45
2011-04-15 17:00:00,11.94,9.39,-135.99,10.58,-101.73
2011-04-15 18:00:00,9.98,11.22,-141.18,11.48,-105.9
2011-04-15 19:00:00,8.06,12.21,-138.38,11.53,-111.91
2011-04-15 20:00:00,7.32,13.06,-141.74,11.52,-117.66
2011-04-15 21:00:00,10.3,13.91,-142.56,11.65,-122.1
2011-04-15 22:00:00,12.16,14.45,-148.2,11.76,-125.7
2011-04-15 23:00:00,10.96,15.29,-152.64,11.6,-130.18
2011-04-16 00:00:00,7.98,13.74,-157.63,11.18,-135.95
2011-04-16 01:00:00,10.86,14.53,-165.42,10.94,-143.31
2011-04-16 02:00:00,11.6,14.54,-171.0,10.79,-151.88
2011-04-16 03:00:00,13.88,14.71,-177.67,10.81,-160.31
2011-04-16 04:00:00,16.14,15.25,-178.33,10.84,-165.83
2011-04-16 05:00:00,13.36,15.44,180.0,10.25,-166.75
2011-04-16 06:00:00,13.44,14.43,176.25,10.21,-166.71
2011-04-16 07:00:00,11.42,14.6,170.79,10.18,-168.2
2011-04-16 08:00:00,10.33,15.64,167.42,10.74,-171.51
2011-04-16 09:00:00,13.42,15.85,164.4,12.13,-177.79
2011-04-16 10:00:00,14.62,17.02,162.47,11.48,179.44
2011-04-16 11:00:00,14.0,14.72,160.13,10.16,178.37
2011-04-16 12:00:00,10.51,10.2,159.38,8.86,177.13
2011-04-16 13:00:00,7.79,8.43,161.8,7.63,174.72
2011-04-16 14:00:00,6.02,8.36,159.95,6.49,172.21
2011-04-16 15:00:00,4.99,8.42,162.57,5.57,173.42
2011-04-16 16:00:00,2.82,9.04,162.07,5.31,-176.31
2011-04-16 17:00:00,1.44,9.98,160.57,6.31,-167.61
2011-04-16 18:00:00,1.73,11.7,163.58,7.65,-170.12
2011-04-16 19:00:00,1.22,11.49,165.97,8.61,-178.38
2011-04-16 20:00:00,0.57,12.31,165.53,8.88,170.07
2011-04-16 21:00:00,0.82,12.94,155.74,8.68,157.63
2011-04-16 22:00:00,0.16,14.31,156.02,8.33,146.09
2011-04-16 23:00:00,0.2,14.62,151.01,8.53,139.5
2011-04-17 00:00:00,0.48,6.74,134.43,8.41,137.48
2011-04-17 01:00:00,2.15,8.12,130.01,7.85,132.51
2011-04-17 02:00:00,2.76,9.04,131.12,7.71,123.49
2011-04-17 03:00:00,5.01,8.78,101.02,7.56,117.03
2011-04-17 04:00:00,2.82,7.79,102.68,7.21,114.75
2011-04-17 05:00:00,3.48,7.76,81.67,6.95,111.05
2011-04-17 06:00:00,3.25,7.48,67.88,6.76,102.66
2011-04-17 07:00:00,1.01,9.93,69.05,6.15,87.14
2011-04-17 08:00:00,1.32,10.23,51.31,6.3,62.28
2011-04-17 09:00:00,2.8,8.5,58.39,7.28,46.18
2011-04-17 10:00:00,5.31,8.72,59.87,7.54,38.88
2011-04-17 11:00:00,4.44,9.55,49.93,7.82,34.09
2011-04-17 12:00:00,6.79,6.41,45.31,7.95,32.17
2011-04-17 13:00:00,3.6,6.73,42.23,7.58,28.38
2011-04-17 14:00:00,2.57,6.94,43.55,7.23,26.74
2011-04-17 15:00:00,4.7,6.26,39.56,7.32,29.58
2011-04-17 16:00:00,6.56,7.11,44.38,6.92,27.65
2011-04-17 17:00:00,10.18,7.03,44.51,6.78,21.34
2011-04-17 18:00:00,13.78,7.95,36.69,7.14,15.57
2011-04-17 19:00:00,12.84,8.2,9.01,7.69,10.41
2011-04-17 20:00:00,12.8,7.52,9.06,8.36,4.96
2011-04-17 21:00:00,12.14,8.65,-8.83,9.08,1.23
2011-04-17 22:00:00,9.7,8.74,-15.21,9.33,0.55
2011-04-17 23:00:00,8.68,8.24,-1.52,9.18,2.12
2011-04-18 00:00:00,7.76,8.47,-6.35,8.68,5.23
2011-04-18 01:00:00,7.12,7.73,-2.7,8.29,8.73
2011-04-18 02:00:00,9.52,7.42,-11.17,8.18,11.52
2011-04-18 03:00:00,7.24,7.65,-10.78,8.14,13.02
2011-04-18 04:00:00,7.24,7.42,-4.09,8.23,12.67
2011-04-18 05:00:00,6.56,6.71,-7.74,8.23,10.7
2011-04-18 06:00:00,4.87,6.87,-15.3,7.89,8.18
2011-04-18 07:00:00,4.76,6.98,-11.96,7.17,5.4
2011-04-18 08:00:00,3.22,6.3,-23.73,6.52,3.92
2011-04-18 09:00:00,4.76,6.67,-10.38,5.97,3.12
2011-04-18 10:00:00,4.15,6.76,-17.87,5.53,3.26
2011-04-18 11:00:00,2.73,5.43,-14.12,5.15,3.58
2011-04-18 12:00:00,2.39,6.04,-6.21,4.94,3.37
2011-04-18 13:00:00,1.77,5.41,-7.62,4.84,3.0
2011-04-18 14:00:00,2.14,5.08,-4.05,4.79,0.77
2011-04-18 15:00:00,2.0,3.84,3.6,4.7,-3.13
2011-04-18 16:00:00,1.4,5.03,-1.01,4.69,-7.28
2011-04-18 17:00:00,0.77,3.98,8.29,5.01,-12.01
2011-04-18 18:00:00,0.4,4.97,-16.12,5.17,-16.35
2011-04-18 19:00:00,0.54,3.6,-7.1,4.8,-19.22
2011-04-18 20:00:00,0.3,1.92,-14.56,4.24,-21.62
2011-04-18 21:00:00,0.05,2.51,-17.41,3.51,-23.82
2011-04-18 22:00:00,0.02,2.72,-23.1,2.74,-26.0
2011-04-18 23:00:00,0.02,3.12,-20.35,1.89,-26.31
2011-04-19 00:00:00,0.03,2.56,-15.19,1.01,-20.03
2011-04-19 01:00:00,0.12,2.33,62.3,0.5,33.56
2011-04-19 02:00:00,0.17,1.16,93.15,1.12,87.57
2011-04-19 03:00:00,0.39,0.89,69.16,2.13,94.19
2011-04-19 04:00:00,0.34,1.16,75.49,3.15,91.95
2011-04-19 05:00:00,0.93,1.89,105.0,3.99,88.84
2011-04-19 06:00:00,2.68,2.03,87.26,4.63,86.43
2011-04-19 07:00:00,3.58,3.63,72.94,4.96,83.8
2011-04-19 08:00:00,3.26,3.16,71.14,5.04,78.53
2011-04-19 09:00:00,3.1,4.0,71.6,5.1,74.73
2011-04-19 10:00:00,1.21,5.5,78.16,5.04,70.51
2011-04-19 11:00:00,1.56,6.2,78.2,5.09,64.49
2011-04-19 12:00:00,2.68,6.01,54.86,5.2,56.77
2011-04-19 13:00:00,2.15,6.29,47.53,5.39,49.87
2011-04-19 14:00:00,4.26,5.94,58.03,5.54,46.93
2011-04-19 15:00:00,4.8,4.42,54.57,5.7,47.12
2011-04-19 16:00:00,5.08,5.78,46.42,5.74,46.58
2011-04-19 17:00:00,4.86,5.76,59.84,5.8,42.94
2011-04-19 18:00:00,1.33,4.35,87.66,5.83,40.52
2011-04-19 19:00:00,1.16,6.37,70.29,5.32,39.98
2011-04-19 20:00:00,1.33,6.69,73.02,4.9,44.04
2011-04-19 21:00:00,0.5,6.38,61.5,4.7,50.14
2011-04-19 22:00:00,0.34,6.14,56.82,4.4,57.39
2011-04-19 23:00:00,0.31,6.38,65.83,3.73,66.43
2011-04-20 00:00:00,0.97,4.77,63.1,3.17,80.72
2011-04-20 01:00:00,1.36,4.55,58.92,3.56,101.9
2011-04-20 02:00:00,1.79,3.36,39.48,4.4,113.55
2011-04-20 03:00:00,1.56,2.93,62.19,5.09,118.17
2011-04-20 04:00:00,1.78,4.16,62.26,5.48,119.51
2011-04-20 05:00:00,2.46,5.0,67.93,5.26,118.36
2011-04-20 06:00:00,2.71,5.4,56.78,4.9,116.18
2011-04-20 07:00:00,2.92,4.67,52.18,4.49,112.62
2011-04-20 08:00:00,1.74,6.08,48.8,4.29,102.28
2011-04-20 09:00:00,1.3,8.52,51.4,4.43,90.19
2011-04-20 10:00:00,0.68,7.54,34.39,4.53,83.56
2011-04-20 11:00:00,1.83,6.38,46.45,4.56,73.55
2011-04-20 12:00:00,3.77,4.66,25.38,4.74,58.76
2011-04-20 13:00:00,6.68,4.63,27.6,5.1,45.11
2011-04-20 14:00:00,5.72,5.14,29.45,5.56,34.68
2011-04-20 15:00:00,4.54,5.37,35.78,5.98,25.6
2011-04-20 16:00:00,2.6,5.21,30.42,6.24,16.76
2011-04-20 17:00:00,1.21,5.72,31.72,6.31,10.54
2011-04-20 18:00:00,0.98,5.64,4.94,6.17,9.24
2011-04-20 19:00:00,1.12,4.37,14.11,5.83,6.43
2011-04-20 20:00:00,2.3,4.52,5.29,5.51,2.69
2011-04-20 21:00:00,1.74,4.03,7.62,5.28,-1.12
2011-04-20 22:00:00,0.6,4.89,-5.5,4.97,-3.38
2011-04-20 23:00:00,0.14,5.16,-6.81,4.82,-10.29
2011-04-21 00:00:00,0.12,3.3,-24.57,4.6,-14.46
2011-04-21 01:00:00,0.48,4.42,-28.68,4.32,-17.27
2011-04-21 02:00:00,0.04,5.1,-36.0,4.11,-16.13
2011-04-21 03:00:00,0.04,4.74,-23.0,4.03,-13.34
2011-04-21 04:00:00,0.05,3.72,-13.23,4.05,-11.86
2011-04-21 05:00:00,0.04,3.68,-23.64,3.87,-9.43
2011-04-21 06:00:00,0.26,3.61,-26.59,3.4,-6.22
2011-04-21 07:00:00,1.27,3.08,-21.32,2.99,-1.57
2011-04-21 08:00:00,0.15,3.97,-34.72,2.96,4.31
2011-04-21 09:00:00,0.01,3.12,-46.41,3.13,10.36
2011-04-21 10:00:00,0.07,2.25,-51.52,3.58,12.08
2011-04-21 11:00:00,0.48,2.94,-77.66,4.24,6.12
2011-04-21 12:00:00,1.69,2.25,-63.16,5.02,-2.87
2011-04-21 13:00:00,2.41,2.5,-53.08,5.63,-11.07
2011-04-21 14:00:00,1.88,2.58,-35.73,5.85,-18.07
2011-04-21 15:00:00,1.23,3.29,-21.84,5.74,-24.11
2011-04-21 16:00:00,0.91,4.64,-17.07,5.38,-31.62
2011-04-21 17:00:00,0.82,5.48,-18.73,5.08,-37.72
2011-04-21 18:00:00,0.97,5.31,-24.35,5.01,-43.99
2011-04-21 19:00:00,0.6,4.07,-37.3,4.89,-51.46
2011-04-21 20:00:00,0.22,3.86,-44.87,4.77,-59.28
2011-04-21 21:00:00,0.54,3.06,-58.41,4.65,-66.03
2011-04-21 22:00:00,0.54,3.48,-73.94,4.47,-71.85
2011-04-21 23:00:00,0.11,4.53,-99.48,4.37,-79.45
2011-04-22 00:00:00,0.12,4.87,-98.91,4.43,-86.9
2011-04-22 01:00:00,0.37,4.77,-93.29,4.64,-92.37
2011-04-22 02:00:00,0.45,5.48,-97.12,4.86,-96.56
2011-04-22 03:00:00,0.41,5.36,-94.46,5.17,-100.92
2011-04-22 04:00:00,0.96,6.16,-102.51,5.66,-105.17
2011-04-22 05:00:00,3.39,7.37,-118.69,6.11,-111.93
2011-04-22 06:00:00,7.56,5.5,-121.45,6.5,-120.06
2011-04-22 07:00:00,11.22,6.13,-124.96,6.65,-127.79
2011-04-22 08:00:00,7.58,7.28,-127.74,7.13,-134.03
2011-04-22 09:00:00,6.02,8.29,-140.88,7.11,-139.12
2011-04-22 10:00:00,5.7,8.11,-146.53,6.74,-139.94
2011-04-22 11:00:00,4.56,7.02,-142.28,6.22,-135.5
2011-04-22 12:00:00,4.53,5.44,-125.93,5.84,-128.11
2011-04-22 13:00:00,6.32,5.59,-122.2,5.65,-117.64
2011-04-22 14:00:00,8.06,5.95,-131.35,5.76,-105.25
2011-04-22 15:00:00,8.99,6.18,-136.58,6.37,-93.98
2011-04-22 16:00:00,10.43,4.87,-144.52,7.74,-84.19
2011-04-22 17:00:00,10.39,4.42,-150.91,9.52,-81.84
2011-04-22 18:00:00,13.29,5.41,-56.01,9.97,-85.72
2011-04-22 19:00:00,13.08,4.13,-48.23,9.81,-89.44
2011-04-22 20:00:00,11.86,5.96,-137.74,10.1,-92.54
2011-04-22 21:00:00,10.07,7.41,-140.62,10.72,-96.6
2011-04-22 22:00:00,12.1,7.17,-144.39,10.54,-99.73
