wind_speed,direction
8.614,43.781
9.663,47.642
7.329,50.102
4.992,47.793
3.079,42.397
1.953,30.964
1.419,347.471
1.111,351.87
0.823,270.0
0.908,161.565
1.286,80.538
1.669,66.037
6.045,65.297
6.848,62.56
6.499,60.255
6.127,55.097
4.87,51.766
4.083,45.0
3.727,40.236
2.599,46.736
2.077,26.565
2.027,329.036
1.773,33.69
3.512,30.651
5.105,45.0
5.065,31.607
4.96,27.699
3.848,22.109
3.819,12.875
3.895,358.409
3.136,335.377
2.761,322.595
2.609,330.945
2.167,333.435
2.867,352.235
4.288,13.671
4.416,17.928
4.888,348.408
5.064,343.009
3.048,295.641
3.828,270.0
4.434,230.44
3.285,282.529
3.569,247.751
7.614,209.358
6.07,196.113
4.938,184.185
4.75,193.707
6.269,235.954
5.626,223.995
5.716,246.194
5.527,244.799
5.782,240.709
5.283,251.565
5.425,234.462
6.119,254.745
6.457,272.386
6.26,281.07
5.816,283.092
4.844,295.866
4.373,281.634
4.967,271.432
5.175,257.619
5.853,251.175
9.641,256.504
9.82,246.33
10.856,237.784
9.436,222.166
8.756,204.034
9.001,200.726
7.8,215.433
7.664,222.207
10.057,229.236
9.322,222.754
8.723,224.384
8.004,220.179
7.253,221.82
7.071,219.806
8.821,228.289
7.827,230.631
8.191,236.31
7.328,241.783
7.175,249.905
5.759,270.0
5.852,267.614
5.551,262.569
6.096,233.531
6.08,215.91
6.0,210.964
5.54,200.925
6.054,183.9
6.055,213.69
6.437,220.914
6.72,232.253
6.623,237.995
7.257,225.909
6.72,234.293
6.629,226.975
6.289,225.0
6.438,218.418
5.673,214.695
5.058,211.329
5.063,203.199
4.384,210.579
4.304,216.87
4.81,223.603
4.792,236.31
4.983,246.038
4.504,238.671
4.188,241.821
4.517,223.877
5.545,232.352
5.455,221.424
5.269,212.661
5.873,229.145
5.449,224.029
6.239,220.601
7.504,230.856
6.829,249.717
6.133,242.745
4.849,217.304
4.734,207.553
4.589,211.76
4.574,203.75
3.997,191.768
3.25,185.44
3.068,174.289
2.998,171.87
2.74,183.18
2.236,188.746
2.193,198.435
2.052,127.875
1.318,143.973
1.163,171.87
1.217,183.576
1.542,191.889
1.762,194.036
2.033,200.854
2.39,196.26
1.821,202.62
2.832,205.017
3.702,203.629
4.028,205.769
3.649,210.069
4.057,221.186
4.392,234.162
4.626,231.71
3.921,210.069
3.554,183.814
3.39,188.13
3.409,245.556
2.888,187.125
2.724,180.0
1.714,149.036
1.83,125.538
2.431,127.569
4.13,160.463
3.047,161.565
4.414,160.017
4.353,156.974
4.55,152.241
5.669,146.929
8.081,137.834
6.805,118.443
6.044,114.179
5.319,118.523
5.35,108.104
5.245,96.71
4.697,99.09
5.266,93.18
4.205,99.039
5.345,85.236
5.506,73.926
5.651,65.158
8.672,52.431
8.466,50.492
8.371,46.146
8.586,49.16
9.376,49.686
9.634,54.904
9.618,68.078
7.981,69.274
7.052,76.715
6.104,79.33
7.087,79.902
8.543,76.504
9.666,75.292
10.335,70.017
10.543,67.557
11.421,66.037
9.092,55.008
9.285,51.132
10.169,23.895
11.002,12.265
10.769,14.184
11.371,21.801
13.662,12.961
13.399,0.0
11.028,344.292
11.019,336.272
12.358,334.799
12.821,330.562
12.727,324.525
13.204,331.098
10.092,341.342
8.684,348.69
3.158,7.853
7.267,341.2
5.987,37.504
10.216,2.246
6.265,333.435
4.498,287.526
8.191,301.109
8.861,287.879
7.694,301.676
7.771,308.368
4.821,325.305
3.978,300.069
2.784,262.875
2.15,274.764
1.432,36.87
3.387,53.13
6.796,28.856
7.466,4.844
8.617,352.569
7.99,1.818
9.751,348.818
9.987,335.072
7.306,349.077
5.726,344.407
3.171,321.71
2.802,357.138
1.96,15.945
2.359,15.945
4.013,59.657
2.061,37.875
3.202,70.56
4.889,56.725
3.232,337.751
3.786,327.995
4.059,10.305
5.196,38.853
4.381,62.85
4.733,50.826
5.226,37.093
4.919,16.113
3.626,31.607
3.535,18.435
3.29,5.906
3.462,345.964
3.892,342.646
4.014,328.393
3.619,288.435
3.856,270.0
3.772,261.87
3.668,254.932
4.194,231.843
3.03,284.036
4.086,260.134
2.245,218.66
3.898,278.531
6.781,261.158
4.273,236.725
4.55,250.463
4.543,327.265
7.223,305.789
6.998,303.366
7.661,308.991
8.243,293.459
9.914,300.257
11.075,309.987
11.964,306.119
12.881,305.736
13.975,303.546
15.119,299.439
14.486,286.928
12.747,264.144
12.339,258.835
9.56,248.344
9.425,239.689
9.519,230.29
9.182,220.101
7.548,208.54
6.747,205.084
7.106,218.48
6.711,215.272
5.637,198.435
4.77,197.928
4.138,192.724
4.311,183.366
4.279,180.0
4.501,178.21
4.64,181.79
4.827,169.287
3.778,155.095
3.576,147.995
3.653,147.381
3.662,147.265
3.365,148.736
4.618,126.87
4.217,121.373
5.395,118.142
5.807,117.597
5.512,115.514
5.718,111.801
5.902,104.036
5.908,87.754
7.377,83.558
7.489,70.71
8.454,60.725
9.205,43.264
9.814,41.055
10.828,36.621
11.738,31.059
12.039,24.444
11.838,15.301
10.546,2.437
10.34,356.889
13.734,351.539
12.768,346.329
11.313,339.775
9.505,330.422
8.378,326.725
8.41,328.643
6.114,4.844
5.007,15.154
3.501,17.969
3.374,46.042
5.269,62.745
3.167,21.37
1.267,186.34
1.843,152.354
3.082,131.009
2.772,119.745
1.646,113.629
3.246,145.491
2.411,95.711
2.656,68.629
3.105,55.125
2.599,73.301
2.875,91.975
3.267,96.71
2.164,107.103
2.483,110.772
2.709,112.751
4.183,119.427
5.568,112.782
6.157,114.52
4.739,113.629
5.354,103.57
6.162,105.395
5.819,99.058
4.687,86.933
6.493,86.682
7.671,84.218
9.332,78.079
9.767,72.57
10.506,76.908
11.053,79.38
10.742,79.548
9.617,71.754
8.072,64.411
6.575,59.036
7.366,65.695
8.342,67.584
7.555,76.148
5.786,84.508
6.054,100.62
7.179,105.945
8.579,104.036
8.478,107.447
8.644,101.165
7.506,92.726
7.42,102.633
7.392,106.22
7.808,108.741
8.493,111.801
8.658,108.97
8.833,98.569
8.293,97.765
8.554,93.224
9.09,85.601
9.211,70.396
9.342,68.07
10.587,61.343
8.473,62.475
8.215,66.037
7.426,70.514
6.572,83.774
6.728,85.84
6.572,92.246
6.584,101.535
7.03,112.782
7.502,118.686
8.094,116.565
8.702,115.866
8.215,102.995
7.606,98.531
7.922,97.352
8.609,95.117
9.619,95.404
10.72,92.726
10.309,95.377
12.285,88.363
12.262,78.056
12.576,80.538
11.316,72.474
10.49,75.964
12.044,79.487
12.441,76.097
11.21,83.367
10.503,88.636
10.324,90.0
9.949,87.207
10.469,95.974
10.406,95.839
10.212,91.302
10.705,91.232
11.067,83.463
11.677,75.141
10.337,77.471
10.107,79.114
9.659,78.69
9.387,78.388
8.83,79.33
8.455,82.349
8.953,86.947
8.204,75.75
8.743,89.204
9.005,95.332
9.42,105.446
10.011,105.668
11.013,96.072
10.475,92.489
10.454,89.384
9.684,88.025
8.312,86.947
7.942,86.729
7.93,79.479
7.838,80.676
7.674,80.395
7.539,83.853
7.585,81.511
6.838,86.248
5.984,90.0
5.982,87.563
5.437,91.332
5.065,95.711
4.92,98.973
5.086,105.751
5.712,109.231
7.004,101.889
7.333,102.225
6.461,96.459
7.639,92.564
7.963,89.204
8.276,79.426
7.375,58.172
5.601,54.727
3.844,66.801
3.104,77.196
3.708,92.045
4.763,111.801
5.292,115.201
5.218,113.199
5.379,107.526
5.096,97.696
5.263,101.889
3.833,99.462
2.639,102.529
2.229,119.745
1.822,123.69
2.269,135.0
2.642,138.576
3.264,131.82
3.394,112.62
2.867,102.804
2.696,75.256
2.205,66.801
1.412,111.801
